OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.002200100YJ27E,2003/01/27 00:00:00.000,declined,1900/01/01 00:00:00.000,1900/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0022001&rc2=00YJ27E,002200100YJ27E,002200100YJ27E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=002200100YJ27E,jpeg,NotOfficial,grossFloorArea,356,m2,150.000000000000000,1185.388214110000035,177.808232116499994,24.466412739230396,56.050627632644968,180.598029994978816
2,ES.SDGC.BU.002200200YJ27E,2003/01/27 00:00:00.000,functional,1900/01/01 00:00:00.000,1900/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0022002&rc2=00YJ27E,002200200YJ27E,002200200YJ27E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=002200200YJ27E,jpeg,NotOfficial,grossFloorArea,195,m2,93.750000000000000,1212.048726400000078,113.629568100000000,15.635428570560000,51.560343370812873,123.112743493055603
3,ES.SDGC.BU.002200300YJ27E,2016/10/04 00:00:00.000,functional,1900/01/01 00:00:00.000,2009/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0022003&rc2=00YJ27E,002200300YJ27E,002200300YJ27E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=002200300YJ27E,jpeg,NotOfficial,grossFloorArea,149,m2,56.250000000000000,1203.545749240000077,67.699448394749993,9.315444099117599,51.995541256564529,91.074824856295919
4,ES.SDGC.BU.002200400YJ27E,2016/08/11 00:00:00.000,functional,1900/01/01 00:00:00.000,1900/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0022004&rc2=00YJ27E,002200400YJ27E,002200400YJ27E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=002200400YJ27E,jpeg,NotOfficial,grossFloorArea,100,m2,43.750000000000000,1184.926112580000108,51.840517425375012,7.133255197731601,57.073563712768035,100.962032072702556
5,ES.SDGC.BU.002200500YJ27E,2003/01/27 00:00:00.000,functional,1910/01/01 00:00:00.000,1910/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0022005&rc2=00YJ27E,002200500YJ27E,002200500YJ27E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=002200500YJ27E,jpeg,NotOfficial,grossFloorArea,217,m2,118.750000000000000,1180.317395660000102,140.162690734625016,19.286386245084401,69.741392453733908,159.936284989896023
6,ES.SDGC.BU.002200600YJ27E,2016/03/15 00:00:00.000,functional,1910/01/01 00:00:00.000,1910/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0022006&rc2=00YJ27E,002200600YJ27E,002200600YJ27E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=002200600YJ27E,jpeg,NotOfficial,grossFloorArea,89,m2,50.000000000000000,1175.811340329999894,58.790567016499999,8.089582021470399,38.533131637226738,89.184763747600385
7,ES.SDGC.BU.002200700YJ27E,2008/10/20 00:00:00.000,functional,1910/01/01 00:00:00.000,1910/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0022007&rc2=00YJ27E,002200700YJ27E,002200700YJ27E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=002200700YJ27E,jpeg,NotOfficial,grossFloorArea,103,m2,62.500000000000000,1199.038134769999942,74.939883423124996,10.311727959021999,40.693189002626404,98.985237506172197
8,ES.SDGC.BU.002200800YJ27E,2016/08/11 00:00:00.000,functional,1910/01/01 00:00:00.000,1910/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0022008&rc2=00YJ27E,002200800YJ27E,002200800YJ27E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=002200800YJ27E,jpeg,NotOfficial,grossFloorArea,207,m2,87.500000000000000,1143.773053849999997,100.080142211875000,13.771027568354000,90.025984635316775,183.029130743473303
9,ES.SDGC.BU.002200900YJ27E,2003/01/30 00:00:00.000,functional,1916/01/01 00:00:00.000,1916/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0022009&rc2=00YJ27E,002200900YJ27E,002200900YJ27E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=002200900YJ27E,jpeg,NotOfficial,grossFloorArea,52,m2,81.250000000000000,1211.557898889999933,98.439079284812493,13.545217309590198,54.995230889690490,109.089422998929663
10,ES.SDGC.BU.002201000YJ27E,2009/09/30 00:00:00.000,functional,1910/01/01 00:00:00.000,1910/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0022010&rc2=00YJ27E,002201000YJ27E,002201000YJ27E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=002201000YJ27E,jpeg,NotOfficial,grossFloorArea,50,m2,12.500000000000000,1176.960083010000062,14.712001037625001,2.024371342777200,21.828697310947131,24.799596927670539
