OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.000200300YJ27C,2005/11/14 00:00:00.000,functional,1970/01/01 00:00:00.000,1970/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0002003&rc2=00YJ27C,000200300YJ27C,000200300YJ27C,ES.SDGC.BU,0.100000000000000,m,footPrint,1,3_industrial,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=000200300YJ27C,jpeg,NotOfficial,grossFloorArea,453,m2,293.750000000000000,1201.093851289999975,352.821318816437497,48.548213469141800,104.537101755316414,461.912754986183415
2,ES.SDGC.BU.000200400YJ27C,2015/03/06 00:00:00.000,functional,2010/01/01 00:00:00.000,2010/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0002004&rc2=00YJ27C,000200400YJ27C,000200400YJ27C,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_1_office,2,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=000200400YJ27C,jpeg,NotOfficial,grossFloorArea,771,m2,268.750000000000000,1191.220906100000093,320.140618514374978,44.051349107577991,282.241551214747005,771.503406873441349
3,ES.SDGC.BU.000700100YJ27C,2003/01/27 00:00:00.000,functional,1974/01/01 00:00:00.000,1974/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0007001&rc2=00YJ27C,000700100YJ27C,000700100YJ27C,ES.SDGC.BU,0.100000000000000,m,footPrint,1,3_industrial,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=000700100YJ27C,jpeg,NotOfficial,grossFloorArea,245,m2,150.000000000000000,1204.775141399999939,180.716271209999974,24.866558918495997,67.790799311495419,242.921999994406463
4,ES.SDGC.BU.000700200YJ27C,2003/01/27 00:00:00.000,functional,1965/01/01 00:00:00.000,1965/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0007002&rc2=00YJ27C,000700200YJ27C,000700200YJ27C,ES.SDGC.BU,0.100000000000000,m,footPrint,1,3_industrial,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=000700200YJ27C,jpeg,NotOfficial,grossFloorArea,832,m2,612.500000000000000,1175.959997059999978,720.275498199250023,99.109908552216808,139.142731365142623,868.227537740884941
5,ES.SDGC.BU.000800100YJ27C,2003/01/27 00:00:00.000,functional,1950/01/01 00:00:00.000,1950/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0008001&rc2=00YJ27C,000800100YJ27C,000800100YJ27C,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=000800100YJ27C,jpeg,NotOfficial,grossFloorArea,46,m2,6.250000000000000,1268.656982420000077,7.929106140125000,1.091045004881200,19.601292552362001,23.103299997458979
6,ES.SDGC.BU.000800200YJ27C,2003/01/27 00:00:00.000,functional,1950/01/01 00:00:00.000,1950/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0008002&rc2=00YJ27C,000800200YJ27C,000800200YJ27C,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=000800200YJ27C,jpeg,NotOfficial,grossFloorArea,48,m2,12.500000000000000,1229.487243649999982,15.368590545625000,2.114718059078000,20.137744867449754,24.406900001032650
7,ES.SDGC.BU.000800300YJ27C,2003/01/27 00:00:00.000,functional,1950/01/01 00:00:00.000,1950/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0008003&rc2=00YJ27C,000800300YJ27C,000800300YJ27C,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=000800300YJ27C,jpeg,NotOfficial,grossFloorArea,48,m2,12.500000000000000,1201.919433589999926,15.023992919874999,2.067301425774800,25.622644215941762,40.875699993887167
8,ES.SDGC.BU.000800400YJ27C,2003/01/27 00:00:00.000,functional,1950/01/01 00:00:00.000,1950/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0008004&rc2=00YJ27C,000800400YJ27C,000800400YJ27C,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=000800400YJ27C,jpeg,NotOfficial,grossFloorArea,100,m2,31.250000000000000,1057.975878909999892,33.061746215937497,4.549296279312999,30.227726483969079,54.771449999059740
9,ES.SDGC.BU.000800500YJ27C,2003/01/27 00:00:00.000,functional,1950/01/01 00:00:00.000,1950/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0008005&rc2=00YJ27C,000800500YJ27C,000800500YJ27C,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=000800500YJ27C,jpeg,NotOfficial,grossFloorArea,46,m2,6.250000000000000,1305.714721679999911,8.160717010499999,1.122914660644800,21.576223894138611,27.264549999992177
10,ES.SDGC.BU.000800800YJ27C,2003/01/27 00:00:00.000,functional,1900/01/01 00:00:00.000,1900/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0008008&rc2=00YJ27C,000800800YJ27C,000800800YJ27C,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,2,2, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=000800800YJ27C,jpeg,NotOfficial,grossFloorArea,369,m2,81.250000000000000,1064.916250380000065,86.524445343375007,11.905763679248402,78.220148569744268,208.634122765940702
