OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.6903401YJ2760D,2020/12/18 00:00:00.000,functional,2011/01/01 00:00:00.000,2011/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6903401&rc2=YJ2760D,6903401YJ2760D,6903401YJ2760D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_3_publicServices,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6903401YJ2760D,jpeg,NotOfficial,grossFloorArea,31937,m2,125.000000000000000,1186.980419920000031,148.372552490000004,20.416063222624000,591.666032047363615,3697.422725878740493
2,ES.SDGC.BU.7005408YJ2770E,2020/12/18 00:00:00.000,functional,2008/01/01 00:00:00.000,2008/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7005408&rc2=YJ2770E,7005408YJ2770E,7005408YJ2770E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,155,64, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7005408YJ2770E,jpeg,NotOfficial,grossFloorArea,11854,m2,631.250000000000000,1198.149018240000032,756.331567764000056,104.071223724326401,170.030660279318681,826.388285398568996
3,ES.SDGC.BU.7106203YJ2770E,2020/12/18 00:00:00.000,functional,2010/01/01 00:00:00.000,2010/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7106203&rc2=YJ2770E,7106203YJ2770E,7106203YJ2770E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,147,91, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7106203YJ2770E,jpeg,NotOfficial,grossFloorArea,22521,m2,650.000000000000000,1169.416586069999994,760.120780945499973,104.592619458100785,171.258153005314199,980.439980070750153
4,ES.SDGC.BU.7106204YJ2770E,2020/12/18 00:00:00.000,functional,2011/01/01 00:00:00.000,2011/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7106204&rc2=YJ2770E,7106204YJ2770E,7106204YJ2770E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7106204YJ2770E,jpeg,NotOfficial,grossFloorArea,3202,m2,125.000000000000000,1107.299844359999952,138.412480544999994,19.045557322992000,69.957247250591863,224.003909514123905
5,ES.SDGC.BU.7107501YJ2770G,2020/12/18 00:00:00.000,functional,1998/01/01 00:00:00.000,1998/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7107501&rc2=YJ2770G,7107501YJ2770G,7107501YJ2770G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,444,202, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7107501YJ2770G,jpeg,NotOfficial,grossFloorArea,28515,m2,662.500000000000000,1135.461249010000074,752.243077469125069,103.508647459751614,381.701179048203926,1613.429585022332503
6,ES.SDGC.BU.7203906YJ2770C,2020/12/18 00:00:00.000,functional,2009/01/01 00:00:00.000,2009/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7203906&rc2=YJ2770C,7203906YJ2770C,7203906YJ2770C,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,121,67, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7203906YJ2770C,jpeg,NotOfficial,grossFloorArea,14543,m2,162.500000000000000,1089.493952820000004,177.042767333249998,24.361084785055198,171.377582669619102,868.653146983208785
7,ES.SDGC.BU.7203907YJ2770C,2020/12/18 00:00:00.000,functional,2011/01/01 00:00:00.000,2011/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7203907&rc2=YJ2770C,7203907YJ2770C,7203907YJ2770C,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,679,168, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7203907YJ2770C,jpeg,NotOfficial,grossFloorArea,45436,m2,1093.750000000000000,1075.527050079999981,1176.357711025000071,161.866821037040012,450.233635301251468,3282.848188895373823
8,ES.SDGC.BU.7203908YJ2770C,2020/12/18 00:00:00.000,functional,2013/01/01 00:00:00.000,2013/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7203908&rc2=YJ2770C,7203908YJ2770C,7203908YJ2770C,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,248,85, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7203908YJ2770C,jpeg,NotOfficial,grossFloorArea,17739,m2,431.250000000000000,1148.479099440000027,495.281611633500006,68.150749760769600,225.350155460125507,1202.766617091145008
9,ES.SDGC.BU.7206101YJ2770E,2020/10/08 00:00:00.000,functional,1999/01/01 00:00:00.000,1999/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7206101&rc2=YJ2770E,7206101YJ2770E,7206101YJ2770E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,476,218, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7206101YJ2770E,jpeg,NotOfficial,grossFloorArea,36213,m2,787.500000000000000,1143.039445180000030,900.143563079250043,123.859754279704802,300.040585704737396,1719.722419975691309
10,ES.SDGC.BU.7206102YJ2770E,2020/10/08 00:00:00.000,functional,1982/01/01 00:00:00.000,1982/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7206102&rc2=YJ2770E,7206102YJ2770E,7206102YJ2770E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,160,72, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7206102YJ2770E,jpeg,NotOfficial,grossFloorArea,11047,m2,400.000000000000000,1144.992491720000089,457.996996688000024,63.020386744268805,194.680190037157729,1969.503437615283019
11,ES.SDGC.BU.7207601YJ2770G,2020/10/08 00:00:00.000,functional,1982/01/01 00:00:00.000,1982/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7207601&rc2=YJ2770G,7207601YJ2770G,7207601YJ2770G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,61,56, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7207601YJ2770G,jpeg,NotOfficial,grossFloorArea,6428,m2,437.500000000000000,1118.961533899999949,489.545671081249964,67.361484340779995,144.280102652045116,729.545960000400896
12,ES.SDGC.BU.7207901YJ2770E,2020/10/08 00:00:00.000,functional,1997/01/01 00:00:00.000,1997/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7207901&rc2=YJ2770E,7207901YJ2770E,7207901YJ2770E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,815,316, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7207901YJ2770E,jpeg,NotOfficial,grossFloorArea,53350,m2,1343.750000000000000,1159.072939570000017,1557.504262547187409,214.312586526492993,500.027099446683735,2966.136236453812216
13,ES.SDGC.BU.7208101YJ2770G,2020/12/18 00:00:00.000,functional,1989/01/01 00:00:00.000,1989/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7208101&rc2=YJ2770G,7208101YJ2770G,7208101YJ2770G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,273,174, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7208101YJ2770G,jpeg,NotOfficial,grossFloorArea,18837,m2,1131.250000000000000,1193.282144960000096,1349.900426486000242,185.746298684473658,280.184890637017475,1795.432582496492614
