OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.03041D4YJ3700G,2008/02/08 00:00:00.000,functional,2003/01/01 00:00:00.000,2003/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=03041D4&rc2=YJ3700G,03041D4YJ3700G,03041D4YJ3700G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_3_publicServices,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=03041D4YJ3700G,jpeg,NotOfficial,grossFloorArea,1,m2,1668.750000000000000,1227.466621540000006,2048.334924694875099,281.850885638014802,283.220641485684951,2022.389369524746598
2,ES.SDGC.BU.03041D5YJ3700G,2008/01/25 00:00:00.000,functional,2007/01/01 00:00:00.000,2007/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=03041D5&rc2=YJ3700G,03041D5YJ3700G,03041D5YJ3700G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_3_publicServices,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=03041D5YJ3700G,jpeg,NotOfficial,grossFloorArea,1,m2,2475.000000000000000,1144.929120300000022,2833.699572742500095,389.917061209368001,788.823985026116702,21097.359389058718079
3,ES.SDGC.BU.03041E1YJ3700G,2008/02/08 00:00:00.000,functional,2006/01/01 00:00:00.000,2006/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=03041E1&rc2=YJ3700G,03041E1YJ3700G,03041E1YJ3700G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_3_publicServices,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=03041E1YJ3700G,jpeg,NotOfficial,grossFloorArea,1,m2,1918.750000000000000,1191.356531989999894,2285.915345755812268,314.541951575999747,212.226382197631523,2369.597596110219911
4,ES.SDGC.BU.03041E7YJ3700G,2007/12/04 00:00:00.000,functional,2000/01/01 00:00:00.000,2000/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=03041E7&rc2=YJ3700G,03041E7YJ3700G,03041E7YJ3700G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_3_publicServices,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=03041E7YJ3700G,jpeg,NotOfficial,grossFloorArea,0,m2,50.000000000000000,1211.704605099999981,60.585230254999999,8.336527683088001,94.868272773218806,195.510607622009417
5,ES.SDGC.BU.03041E8YJ3700G,2014/05/21 00:00:00.000,functional,2000/01/01 00:00:00.000,2011/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=03041E8&rc2=YJ3700G,03041E8YJ3700G,03041E8YJ3700G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_3_publicServices,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=03041E8YJ3700G,jpeg,NotOfficial,grossFloorArea,5520,m2,306.250000000000000,1165.834699360000059,357.036876679000045,49.128274231030410,122.234017650154897,697.108749985797317
6,ES.SDGC.BU.03041E9YJ3700G,2008/02/08 00:00:00.000,functional,2000/01/01 00:00:00.000,2000/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=03041E9&rc2=YJ3700G,03041E9YJ3700G,03041E9YJ3700G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_3_publicServices,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=03041E9YJ3700G,jpeg,NotOfficial,grossFloorArea,1,m2,781.250000000000000,1197.384107419999964,935.456333921874943,128.718791547650000,135.982365033581289,998.537216003038907
7,ES.SDGC.BU.0304101YJ3700G,2015/11/30 00:00:00.000,functional,1955/01/01 00:00:00.000,2012/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0304101&rc2=YJ3700G,0304101YJ3700G,0304101YJ3700G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_3_publicServices,2,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=0304101YJ3700G,jpeg,NotOfficial,grossFloorArea,385728,m2,23062.500000000000000,1193.002601570000024,27513.622498708125931,3785.874455822238360,8123.957750354011296,67949.765230976117891
8,ES.SDGC.BU.9396304YJ2699F,2020/12/18 00:00:00.000,functional,2005/01/01 00:00:00.000,2005/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=9396304&rc2=YJ2699F,9396304YJ2699F,9396304YJ2699F,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,29,29, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=9396304YJ2699F,jpeg,NotOfficial,grossFloorArea,2314,m2,437.500000000000000,1203.662837439999976,526.602491380000060,72.460502813888013,182.839014151177395,784.624003429812433
9,ES.SDGC.BU.9399501YJ2699G,2020/12/18 00:00:00.000,functional,1971/01/01 00:00:00.000,1971/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=9399501&rc2=YJ2699G,9399501YJ2699G,9399501YJ2699G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,11,8, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=9399501YJ2699G,jpeg,NotOfficial,grossFloorArea,866,m2,68.750000000000000,1187.163252399999919,81.617473602499985,11.230564367703998,56.943353941818316,179.725877623329069
10,ES.SDGC.BU.9400101YJ2790A,2020/12/18 00:00:00.000,functional,1995/01/01 00:00:00.000,1995/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=9400101&rc2=YJ2790A,9400101YJ2790A,9400101YJ2790A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,33,26, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=9400101YJ2790A,jpeg,NotOfficial,grossFloorArea,3576,m2,487.500000000000000,1179.052652209999906,574.788167952374920,79.090851910246798,170.512223860835689,728.598064996764037
