OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.3638402YJ2733H,2020/12/18 00:00:00.000,functional,1930/01/01 00:00:00.000,1930/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3638402&rc2=YJ2733H,3638402YJ2733H,3638402YJ2733H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3638402YJ2733H,jpeg,NotOfficial,grossFloorArea,341,m2,150.000000000000000,1153.461903890000031,173.019285583499993,23.807453696289599,7.537453136400464,1.835313950601411
2,ES.SDGC.BU.3638405YJ2733H,2020/12/18 00:00:00.000,functional,1930/01/01 00:00:00.000,1930/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3638405&rc2=YJ2733H,3638405YJ2733H,3638405YJ2733H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,2,2, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3638405YJ2733H,jpeg,NotOfficial,grossFloorArea,430,m2,68.750000000000000,1180.201732290000109,81.138869094937505,11.164708387463401,38.983876097085719,68.866280343211017
3,ES.SDGC.BU.3638407YJ2733H,2020/12/18 00:00:00.000,functional,1920/01/01 00:00:00.000,1920/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3638407&rc2=YJ2733H,3638407YJ2733H,3638407YJ2733H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,4,4, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3638407YJ2733H,jpeg,NotOfficial,grossFloorArea,597,m2,256.250000000000000,1127.380021259999921,288.891130447874957,39.751419549627592,80.868064492518485,151.614366233755703
4,ES.SDGC.BU.3638408YJ2733H,2020/12/18 00:00:00.000,functional,1920/01/01 00:00:00.000,1920/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3638408&rc2=YJ2733H,3638408YJ2733H,3638408YJ2733H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_2_retail,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3638408YJ2733H,jpeg,NotOfficial,grossFloorArea,182,m2,175.000000000000000,1168.653873989999965,204.514427948249988,28.141185285679200,68.033621345167688,182.299846485596220
5,ES.SDGC.BU.3638410YJ2733H,2020/12/18 00:00:00.000,functional,1910/01/01 00:00:00.000,1910/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3638410&rc2=YJ2733H,3638410YJ2733H,3638410YJ2733H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3638410YJ2733H,jpeg,NotOfficial,grossFloorArea,212,m2,43.750000000000000,1053.055062429999907,46.071158981312493,6.339391475828599,72.982266743366893,130.366592453746023
6,ES.SDGC.BU.3638411YJ2733H,2020/12/18 00:00:00.000,ruin,1930/01/01 00:00:00.000,1930/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3638411&rc2=YJ2733H,3638411YJ2733H,3638411YJ2733H,ES.SDGC.BU,0.100000000000000,m,footPrint,1, ,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3638411YJ2733H,jpeg,NotOfficial,grossFloorArea,34,m2,18.750000000000000,1114.251831049999964,20.892221832187502,2.874769724109000,26.638703943503163,33.223994476936504
7,ES.SDGC.BU.3638502YJ2733H,2020/12/18 00:00:00.000,functional,1930/01/01 00:00:00.000,1930/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3638502&rc2=YJ2733H,3638502YJ2733H,3638502YJ2733H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3638502YJ2733H,jpeg,NotOfficial,grossFloorArea,66,m2,75.000000000000000,1111.062906899999916,83.329718017499999,11.466169199208000,36.239804005005453,66.231372394792700
8,ES.SDGC.BU.3638506YJ2733H,2020/12/18 00:00:00.000,functional,1930/01/01 00:00:00.000,2018/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3638506&rc2=YJ2733H,3638506YJ2733H,3638506YJ2733H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,2,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3638506YJ2733H,jpeg,NotOfficial,grossFloorArea,72,m2,50.000000000000000,1190.380798339999956,59.519039916999994,8.189819892579200,33.745829243388833,60.692318867332759
9,ES.SDGC.BU.3638507YJ2733H,2020/12/18 00:00:00.000,functional,1930/01/01 00:00:00.000,1930/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3638507&rc2=YJ2733H,3638507YJ2733H,3638507YJ2733H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,2,2, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3638507YJ2733H,jpeg,NotOfficial,grossFloorArea,220,m2,75.000000000000000,1240.268168130000049,93.020112609750015,12.799567495101602,62.643320361693945,117.753372000305333
10,ES.SDGC.BU.3638508YJ2733H,2020/12/18 00:00:00.000,functional,1930/01/01 00:00:00.000,1930/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3638508&rc2=YJ2733H,3638508YJ2733H,3638508YJ2733H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,3_industrial,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3638508YJ2733H,jpeg,NotOfficial,grossFloorArea,578,m2,250.000000000000000,1217.289712519999966,304.322428129999992,41.874766110688000,114.921623970824683,388.473477992763151
11,ES.SDGC.BU.3638509YJ2733H,2020/12/18 00:00:00.000,functional,1930/01/01 00:00:00.000,1930/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3638509&rc2=YJ2733H,3638509YJ2733H,3638509YJ2733H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,2,2, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3638509YJ2733H,jpeg,NotOfficial,grossFloorArea,393,m2,156.250000000000000,1243.778212890000077,194.340345764062505,26.741231577135000,82.743014201724876,122.271872888982344
12,ES.SDGC.BU.3638510YJ2733H,2020/12/18 00:00:00.000,functional,1930/01/01 00:00:00.000,2000/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3638510&rc2=YJ2733H,3638510YJ2733H,3638510YJ2733H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3638510YJ2733H,jpeg,NotOfficial,grossFloorArea,337,m2,150.000000000000000,1188.343317670000033,178.251497650499999,24.527406076708800,34.040358324264950,65.637676629383009
13,ES.SDGC.BU.3638511YJ2733H,2020/12/18 00:00:00.000,functional,1930/01/01 00:00:00.000,1930/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3638511&rc2=YJ2733H,3638511YJ2733H,3638511YJ2733H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,2,2, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3638511YJ2733H,jpeg,NotOfficial,grossFloorArea,361,m2,162.500000000000000,1210.083097019999968,196.638503265749989,27.057458049367199,60.418380408562101,113.810050654065762
14,ES.SDGC.BU.3638512YJ2733H,2020/12/18 00:00:00.000,functional,1930/01/01 00:00:00.000,1930/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3638512&rc2=YJ2733H,3638512YJ2733H,3638512YJ2733H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3638512YJ2733H,jpeg,NotOfficial,grossFloorArea,224,m2,118.750000000000000,1193.503768119999904,141.728572464249993,19.501851571080799,55.540826551336636,154.029671775571018
15,ES.SDGC.BU.3732601YJ2733B,2020/12/18 00:00:00.000,functional,2002/01/01 00:00:00.000,2002/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3732601&rc2=YJ2733B,3732601YJ2733B,3732601YJ2733B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,96,37, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3732601YJ2733B,jpeg,NotOfficial,grossFloorArea,7197,m2,418.750000000000000,1172.266752779999933,490.886702726624947,67.546010295183592,188.962251791471999,918.644412502812088
16,ES.SDGC.BU.3732603YJ2733B,2020/12/18 00:00:00.000,functional,2005/01/01 00:00:00.000,2005/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3732603&rc2=YJ2733B,3732603YJ2733B,3732603YJ2733B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,56,46, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3732603YJ2733B,jpeg,NotOfficial,grossFloorArea,6363,m2,225.000000000000000,1047.812084619999951,235.757719039499989,32.440262139835198,176.039052271654327,787.707187367657411
17,ES.SDGC.BU.3736901YJ2733F,2020/12/18 00:00:00.000,functional,1993/01/01 00:00:00.000,1993/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3736901&rc2=YJ2733F,3736901YJ2733F,3736901YJ2733F,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,317,140, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3736901YJ2733F,jpeg,NotOfficial,grossFloorArea,27278,m2,1868.750000000000000,1161.770995690000063,2171.059548195687512,298.737793831726606,294.545925748914158,4232.908334785278385
18,ES.SDGC.BU.3737201YJ2733H,2020/12/18 00:00:00.000,functional,1940/01/01 00:00:00.000,1940/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3737201&rc2=YJ2733H,3737201YJ2733H,3737201YJ2733H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,9,4, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3737201YJ2733H,jpeg,NotOfficial,grossFloorArea,787,m2,175.000000000000000,1117.528719220000085,195.567525863500009,26.910091558817602,100.993129842910619,305.973149994480821
