OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.000900200YJ27D,2008/10/20 00:00:00.000,functional,1930/01/01 00:00:00.000,1930/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0009002&rc2=00YJ27D,000900200YJ27D,000900200YJ27D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=000900200YJ27D,jpeg,NotOfficial,grossFloorArea,285,m2,106.250000000000000,1223.342873970000028,129.980180359312499,17.885272817441397,98.229612076929740,232.394592510341937
2,ES.SDGC.BU.000900300YJ27D,2016/10/03 00:00:00.000,functional,1900/01/01 00:00:00.000,2015/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0009003&rc2=00YJ27D,000900300YJ27D,000900300YJ27D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=000900300YJ27D,jpeg,NotOfficial,grossFloorArea,182,m2,56.250000000000000,1079.315680610000072,60.711507034312504,8.353903367921401,59.692730595247049,127.197616758152648
3,ES.SDGC.BU.000900500YJ27D,2016/09/15 00:00:00.000,functional,1930/01/01 00:00:00.000,1930/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0009005&rc2=00YJ27D,000900500YJ27D,000900500YJ27D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=000900500YJ27D,jpeg,NotOfficial,grossFloorArea,219,m2,75.000000000000000,1228.979990640000096,92.173499298000010,12.683073503404803,79.113772975578271,166.483181597242947
4,ES.SDGC.BU.000900600YJ27D,2016/09/15 00:00:00.000,functional,1930/01/01 00:00:00.000,1930/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0009006&rc2=00YJ27D,000900600YJ27D,000900600YJ27D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=000900600YJ27D,jpeg,NotOfficial,grossFloorArea,186,m2,37.500000000000000,1058.774841310000056,39.704056549124999,5.463278181159600,50.382638396038217,126.043535999812121
5,ES.SDGC.BU.001000100YJ27D,2003/01/27 00:00:00.000,functional,1910/01/01 00:00:00.000,1910/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0010001&rc2=00YJ27D,001000100YJ27D,001000100YJ27D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=001000100YJ27D,jpeg,NotOfficial,grossFloorArea,366,m2,93.750000000000000,1139.989062500000045,106.873974609374997,14.705858906250000,91.893530515541471,247.210582484380609
6,ES.SDGC.BU.001000200YJ27D,2008/10/20 00:00:00.000,functional,1895/01/01 00:00:00.000,1895/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0010002&rc2=00YJ27D,001000200YJ27D,001000200YJ27D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=001000200YJ27D,jpeg,NotOfficial,grossFloorArea,332,m2,75.000000000000000,1143.357782999999927,85.751833724999983,11.799452320559997,89.648238944691073,224.171647631699443
7,ES.SDGC.BU.001000300YJ27D,2003/01/27 00:00:00.000,functional,1895/01/01 00:00:00.000,1895/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0010003&rc2=00YJ27D,001000300YJ27D,001000300YJ27D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=001000300YJ27D,jpeg,NotOfficial,grossFloorArea,130,m2,37.500000000000000,1170.384195959999943,43.889407348500001,6.039182451153600,42.925316298724795,99.695299992619837
8,ES.SDGC.BU.001000400YJ27D,2003/01/27 00:00:00.000,functional,1925/01/01 00:00:00.000,1925/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0010004&rc2=00YJ27D,001000400YJ27D,001000400YJ27D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=001000400YJ27D,jpeg,NotOfficial,grossFloorArea,253,m2,93.750000000000000,1241.836893720000035,116.422208786250010,16.019695928988000,97.687316437833104,177.747900137748502
9,ES.SDGC.BU.001000500YJ27D,2003/01/27 00:00:00.000,functional,1900/01/01 00:00:00.000,1900/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0010005&rc2=00YJ27D,001000500YJ27D,001000500YJ27D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,2,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=001000500YJ27D,jpeg,NotOfficial,grossFloorArea,1086,m2,425.000000000000000,1174.617968389999987,499.212636565750017,68.691658791447210,163.675624445409738,669.969452491915490
10,ES.SDGC.BU.001000600YJ27D,2003/01/27 00:00:00.000,functional,1910/01/01 00:00:00.000,1910/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0010006&rc2=00YJ27D,001000600YJ27D,001000600YJ27D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=001000600YJ27D,jpeg,NotOfficial,grossFloorArea,104,m2,6.250000000000000,1091.648193360000050,6.822801208500000,0.938817446289600,29.406202514306848,52.162349998344297
11,ES.SDGC.BU.001000700YJ27D,2003/01/27 00:00:00.000,functional,1935/01/01 00:00:00.000,1935/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0010007&rc2=00YJ27D,001000700YJ27D,001000700YJ27D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=001000700YJ27D,jpeg,NotOfficial,grossFloorArea,111,m2,37.500000000000000,1283.972880049999958,48.148983001875003,6.625300061058001,33.367992105171943,68.621710008922932
12,ES.SDGC.BU.001000800YJ27D,2003/01/27 00:00:00.000,functional,1900/01/01 00:00:00.000,1900/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0010008&rc2=00YJ27D,001000800YJ27D,001000800YJ27D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=001000800YJ27D,jpeg,NotOfficial,grossFloorArea,246,m2,56.250000000000000,1071.726474340000095,60.284614181625003,8.295162911391602,62.258639891392939,154.292085006271236
