OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.8021601YJ2782A,2020/12/18 00:00:00.000,functional,1978/01/01 00:00:00.000,1978/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8021601&rc2=YJ2782A,8021601YJ2782A,8021601YJ2782A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,125,63, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8021601YJ2782A,jpeg,NotOfficial,grossFloorArea,10812,m2,762.500000000000000,1181.451478550000047,900.856752394375007,123.957889129465997,162.288821006039711,1485.692580710302764
2,ES.SDGC.BU.8021602YJ2782A,2020/12/18 00:00:00.000,functional,1961/01/01 00:00:00.000,1961/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8021602&rc2=YJ2782A,8021602YJ2782A,8021602YJ2782A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_2_retail,9,8, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8021602YJ2782A,jpeg,NotOfficial,grossFloorArea,1854,m2,143.750000000000000,1132.813375720000067,162.841922759750020,22.407048571741601,162.587286352330011,950.771315818474363
3,ES.SDGC.BU.8021603YJ2782A,2020/12/18 00:00:00.000,functional,1962/01/01 00:00:00.000,1962/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8021603&rc2=YJ2782A,8021603YJ2782A,8021603YJ2782A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,9,8, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8021603YJ2782A,jpeg,NotOfficial,grossFloorArea,1502,m2,93.750000000000000,1127.906852209999897,105.741267394687483,14.549998393508996,84.371403681380599,190.799525736563112
4,ES.SDGC.BU.8021604YJ2782A,2020/12/18 00:00:00.000,functional,1962/01/01 00:00:00.000,1962/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8021604&rc2=YJ2782A,8021604YJ2782A,8021604YJ2782A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,14,12, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8021604YJ2782A,jpeg,NotOfficial,grossFloorArea,1537,m2,168.750000000000000,1153.287037040000087,194.617187500499995,26.779325000068798,83.758498830720796,385.333578655537337
5,ES.SDGC.BU.8021605YJ2782A,2020/12/18 00:00:00.000,functional,1962/01/01 00:00:00.000,1962/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8021605&rc2=YJ2782A,8021605YJ2782A,8021605YJ2782A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,9,8, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8021605YJ2782A,jpeg,NotOfficial,grossFloorArea,1029,m2,75.000000000000000,1138.128601070000059,85.359645080250004,11.745487163042400,66.038774700653775,258.093017393042601
6,ES.SDGC.BU.8021606YJ2782A,2020/12/18 00:00:00.000,functional,1962/01/01 00:00:00.000,1962/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8021606&rc2=YJ2782A,8021606YJ2782A,8021606YJ2782A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,9,8, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8021606YJ2782A,jpeg,NotOfficial,grossFloorArea,1043,m2,100.000000000000000,1163.949039459999995,116.394903945999999,16.015938782969602,65.990016347289327,256.439078332044915
7,ES.SDGC.BU.8021607YJ2782A,2020/12/18 00:00:00.000,functional,1962/01/01 00:00:00.000,1962/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8021607&rc2=YJ2782A,8021607YJ2782A,8021607YJ2782A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,10,9, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8021607YJ2782A,jpeg,NotOfficial,grossFloorArea,1025,m2,118.750000000000000,1115.225476719999961,132.433025360500011,18.222784289604803,83.577830349169673,288.564646031137215
8,ES.SDGC.BU.8021608YJ2782A,2020/12/18 00:00:00.000,functional,1997/01/01 00:00:00.000,1997/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8021608&rc2=YJ2782A,8021608YJ2782A,8021608YJ2782A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,250,70, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8021608YJ2782A,jpeg,NotOfficial,grossFloorArea,14211,m2,1025.000000000000000,1088.610860309999907,1115.826131817749911,153.537675738122402,257.075228836222152,2375.230989692398452
9,ES.SDGC.BU.8021609YJ2782A,2020/12/18 00:00:00.000,functional,1979/01/01 00:00:00.000,1979/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8021609&rc2=YJ2782A,8021609YJ2782A,8021609YJ2782A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,43,24, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8021609YJ2782A,jpeg,NotOfficial,grossFloorArea,3617,m2,468.750000000000000,1174.061761070000102,550.341450501562576,75.726983589015006,137.864531930518496,736.249159419930379
10,ES.SDGC.BU.8021610YJ2782A,2022/04/29 00:00:00.000,functional,1930/01/01 00:00:00.000,2020/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8021610&rc2=YJ2782A,8021610YJ2782A,8021610YJ2782A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_2_retail,2,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8021610YJ2782A,jpeg,NotOfficial,grossFloorArea,1370,m2,431.250000000000000,1030.729791169999999,444.502222442062532,61.163505808027800,132.723970414003645,928.236530108142233
