OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.000600200YJ27H,2016/03/15 00:00:00.000,functional,1930/01/01 00:00:00.000,1930/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0006002&rc2=00YJ27H,000600200YJ27H,000600200YJ27H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=000600200YJ27H,jpeg,NotOfficial,grossFloorArea,197,m2,37.500000000000000,1263.628865559999895,47.386082458499992,6.520324946289599,52.557537239165121,121.123862505615264
2,ES.SDGC.BU.000600300YJ27H,2016/03/15 00:00:00.000,functional,1925/01/01 00:00:00.000,1999/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0006003&rc2=00YJ27H,000600300YJ27H,000600300YJ27H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=000600300YJ27H,jpeg,NotOfficial,grossFloorArea,312,m2,68.750000000000000,1222.557561699999951,84.050832366874999,11.565394533682001,75.077745276809708,154.962474994954050
3,ES.SDGC.BU.000600400YJ27H,2008/10/20 00:00:00.000,functional,1967/01/01 00:00:00.000,1967/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0006004&rc2=00YJ27H,000600400YJ27H,000600400YJ27H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=000600400YJ27H,jpeg,NotOfficial,grossFloorArea,164,m2,50.000000000000000,1095.703086850000091,54.785154342500007,7.538437237528001,47.472050787481976,97.425552504882432
4,ES.SDGC.BU.000600500YJ27H,2016/03/15 00:00:00.000,functional,1930/01/01 00:00:00.000,2008/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0006005&rc2=00YJ27H,000600500YJ27H,000600500YJ27H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=000600500YJ27H,jpeg,NotOfficial,grossFloorArea,235,m2,156.250000000000000,1160.437541499999952,181.318365859374978,24.949407142249996,59.661868638196914,172.893899998938565
5,ES.SDGC.BU.000600600YJ27H,2008/10/20 00:00:00.000,functional,1930/01/01 00:00:00.000,1930/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0006006&rc2=00YJ27H,000600600YJ27H,000600600YJ27H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=000600600YJ27H,jpeg,NotOfficial,grossFloorArea,229,m2,131.250000000000000,1092.862473259999888,143.438199615374998,19.737096267075600,77.768325165442633,137.080917493988267
6,ES.SDGC.BU.000600700YJ27H,2008/10/20 00:00:00.000,functional,1930/01/01 00:00:00.000,1930/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0006007&rc2=00YJ27H,000600700YJ27H,000600700YJ27H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=000600700YJ27H,jpeg,NotOfficial,grossFloorArea,202,m2,43.750000000000000,1186.097394670000085,51.891761016812502,7.140306315913400,48.720610130422948,97.135500001588838
7,ES.SDGC.BU.001000200YJ27G,2008/10/20 00:00:00.000,functional,1920/01/01 00:00:00.000,1920/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0010002&rc2=00YJ27G,001000200YJ27G,001000200YJ27G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=001000200YJ27G,jpeg,NotOfficial,grossFloorArea,401,m2,93.750000000000000,1150.631412760000103,107.871694946250003,14.843145224603999,62.658297466648378,212.843600006055652
8,ES.SDGC.BU.001000300YJ27G,2008/10/20 00:00:00.000,functional,1920/01/01 00:00:00.000,1920/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0010003&rc2=00YJ27G,001000300YJ27G,001000300YJ27G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=001000300YJ27G,jpeg,NotOfficial,grossFloorArea,297,m2,112.500000000000000,1162.733825680000109,130.807555389000015,17.999119621526404,54.069407150113278,160.291649993434930
9,ES.SDGC.BU.001100200YJ27H,2008/10/20 00:00:00.000,functional,1910/01/01 00:00:00.000,1910/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0011002&rc2=00YJ27H,001100200YJ27H,001100200YJ27H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=001100200YJ27H,jpeg,NotOfficial,grossFloorArea,244,m2,62.500000000000000,1213.296789550000085,75.831049346875005,10.434352390130002,53.809375516680269,139.718649990099863
10,ES.SDGC.BU.001100300YJ27H,2008/10/20 00:00:00.000,functional,1910/01/01 00:00:00.000,1910/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0011003&rc2=00YJ27H,001100300YJ27H,001100300YJ27H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=001100300YJ27H,jpeg,NotOfficial,grossFloorArea,207,m2,37.500000000000000,1149.072082520000095,43.090203094499998,5.929211945803200,53.049594211184832,106.545200005667468
