OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.3004201YJ2730C,2020/12/18 00:00:00.000,functional,2014/01/01 00:00:00.000,2014/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3004201&rc2=YJ2730C,3004201YJ2730C,3004201YJ2730C,ES.SDGC.BU,0.100000000000000,m,footPrint,1,3_industrial,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3004201YJ2730C,jpeg,NotOfficial,grossFloorArea,785,m2,225.000000000000000,1215.207065159999956,273.421589660999985,37.622810737353596,231.024531391021696,785.119429384654950
2,ES.SDGC.BU.3202601YJ2730A,2020/12/18 00:00:00.000,functional,1995/01/01 00:00:00.000,1995/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3202601&rc2=YJ2730A,3202601YJ2730A,3202601YJ2730A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,3_industrial,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3202601YJ2730A,jpeg,NotOfficial,grossFloorArea,13562,m2,10225.000000000000000,1167.647727979999900,11939.198018595498070,1642.833647358740564,1024.564917206035034,12851.532807779742143
3,ES.SDGC.BU.3204814YJ2730C,2020/12/18 00:00:00.000,functional,2001/01/01 00:00:00.000,2001/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3204814&rc2=YJ2730C,3204814YJ2730C,3204814YJ2730C,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_3_publicServices,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3204814YJ2730C,jpeg,NotOfficial,grossFloorArea,4277,m2,1600.000000000000000,1169.731115820000014,1871.569785312000022,257.528002458931212,162.039665597276667,1901.982305210217419
4,ES.SDGC.BU.3304301YJ2730E,2020/12/22 00:00:00.000,functional,1980/01/01 00:00:00.000,1980/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3304301&rc2=YJ2730E,3304301YJ2730E,3304301YJ2730E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,3_industrial,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3304301YJ2730E,jpeg,NotOfficial,grossFloorArea,32,m2,18.750000000000000,1202.837443030000031,22.553202056812502,3.103320603017400,23.793239061144753,32.390079464004621
5,ES.SDGC.BU.3304302YJ2730E,2020/12/22 00:00:00.000,functional,1980/01/01 00:00:00.000,1980/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3304302&rc2=YJ2730E,3304302YJ2730E,3304302YJ2730E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,3_industrial,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3304302YJ2730E,jpeg,NotOfficial,grossFloorArea,64,m2,31.250000000000000,1183.369287109999959,36.980290222187499,5.088487934573000,36.816156565751974,64.303355512184424
6,ES.SDGC.BU.3304304YJ2730E,2020/12/22 00:00:00.000,functional,1915/01/01 00:00:00.000,1915/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3304304&rc2=YJ2730E,3304304YJ2730E,3304304YJ2730E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3304304YJ2730E,jpeg,NotOfficial,grossFloorArea,387,m2,137.500000000000000,1242.679299090000086,170.868403624875015,23.511492338782801,84.245785149137291,226.233572451358441
7,ES.SDGC.BU.3304310YJ2730E,2020/12/22 00:00:00.000,functional,1900/01/01 00:00:00.000,1900/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3304310&rc2=YJ2730E,3304310YJ2730E,3304310YJ2730E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3304310YJ2730E,jpeg,NotOfficial,grossFloorArea,331,m2,93.750000000000000,1041.275268549999964,97.619556426562497,13.432450964295001,77.247094611569196,194.665350954291114
8,ES.SDGC.BU.3304311YJ2730E,2020/12/22 00:00:00.000,functional,1910/01/01 00:00:00.000,1910/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3304311&rc2=YJ2730E,3304311YJ2730E,3304311YJ2730E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,3_industrial,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3304311YJ2730E,jpeg,NotOfficial,grossFloorArea,123,m2,43.750000000000000,1121.620849610000050,49.070912170437502,6.752157514652200,37.505187813545206,87.678426210498799
9,ES.SDGC.BU.3304601YJ2730C,2020/12/18 00:00:00.000,functional,1910/01/01 00:00:00.000,1910/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3304601&rc2=YJ2730C,3304601YJ2730C,3304601YJ2730C,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3304601YJ2730C,jpeg,NotOfficial,grossFloorArea,229,m2,81.250000000000000,1248.878605769999922,101.471386718812496,13.962462812508601,53.712283008277204,158.528509477199435
10,ES.SDGC.BU.3305204YJ2730E,2020/10/26 00:00:00.000,functional,1910/01/01 00:00:00.000,1910/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3305204&rc2=YJ2730E,3305204YJ2730E,3305204YJ2730E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,3_industrial,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3305204YJ2730E,jpeg,NotOfficial,grossFloorArea,128,m2,62.500000000000000,1129.944091800000024,70.621505737500001,9.717519189480001,52.895934686700720,94.663412505252850
11,ES.SDGC.BU.3305205YJ2730E,2020/10/26 00:00:00.000,functional,1900/01/01 00:00:00.000,1900/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3305205&rc2=YJ2730E,3305205YJ2730E,3305205YJ2730E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,3_industrial,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3305205YJ2730E,jpeg,NotOfficial,grossFloorArea,134,m2,81.250000000000000,1129.353961649999974,91.760009384062499,12.626177291247000,52.929526655653788,96.319856898094685
12,ES.SDGC.BU.3305206YJ2730E,2022/03/11 00:00:00.000,functional,1900/01/01 00:00:00.000,1985/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3305206&rc2=YJ2730E,3305206YJ2730E,3305206YJ2730E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3305206YJ2730E,jpeg,NotOfficial,grossFloorArea,243,m2,100.000000000000000,1107.117794040000035,110.711779403999998,15.233940845990402,70.217409944580368,169.536860069224360
13,ES.SDGC.BU.3305207YJ2730E,2020/10/26 00:00:00.000,functional,1900/01/01 00:00:00.000,1980/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3305207&rc2=YJ2730E,3305207YJ2730E,3305207YJ2730E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3305207YJ2730E,jpeg,NotOfficial,grossFloorArea,162,m2,118.750000000000000,1168.348928350000051,138.741435241562527,19.090821489239005,58.389771699320747,162.048796463954204
14,ES.SDGC.BU.3305208YJ2730E,2020/10/26 00:00:00.000,declined,1900/01/01 00:00:00.000,1900/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3305208&rc2=YJ2730E,3305208YJ2730E,3305208YJ2730E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,3_industrial,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3305208YJ2730E,jpeg,NotOfficial,grossFloorArea,264,m2,93.750000000000000,1237.237003579999964,115.990969085624997,15.960357346182001,55.392041317508429,132.224842622307193
15,ES.SDGC.BU.3305209YJ2730E,2020/10/26 00:00:00.000,functional,1910/01/01 00:00:00.000,1910/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3305209&rc2=YJ2730E,3305209YJ2730E,3305209YJ2730E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3305209YJ2730E,jpeg,NotOfficial,grossFloorArea,304,m2,150.000000000000000,1083.047706600000083,162.457155989999990,22.354104664224000,81.411173652252216,196.865555001662756
16,ES.SDGC.BU.3305210YJ2730E,2020/10/26 00:00:00.000,functional,1910/01/01 00:00:00.000,1910/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3305210&rc2=YJ2730E,3305210YJ2730E,3305210YJ2730E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3305210YJ2730E,jpeg,NotOfficial,grossFloorArea,162,m2,68.750000000000000,1120.176535869999952,77.012136841062500,10.596870029330201,55.591632146281640,92.388699996626201
