OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.000600100YJ35G,2008/10/20 00:00:00.000,functional,1930/01/01 00:00:00.000,1930/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0006001&rc2=00YJ35G,000600100YJ35G,000600100YJ35G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,2_agriculture,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=000600100YJ35G,jpeg,NotOfficial,grossFloorArea,86,m2,12.500000000000000,1116.375366210000038,13.954692077625001,1.920165629881200,24.009326874806270,29.952878159959315
2,ES.SDGC.BU.000600500YJ36A,2008/10/20 00:00:00.000,functional,1973/01/01 00:00:00.000,1973/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0006005&rc2=00YJ36A,000600500YJ36A,000600500YJ36A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,3_industrial,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=000600500YJ36A,jpeg,NotOfficial,grossFloorArea,57,m2,18.750000000000000,1223.840047200000072,22.947000885000001,3.157507321776000,38.944769940745033,58.958500009595880
3,ES.SDGC.BU.001100400YJ36C,2008/10/20 00:00:00.000,functional,1940/01/01 00:00:00.000,1940/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0011004&rc2=00YJ36C,001100400YJ36C,001100400YJ36C,ES.SDGC.BU,0.100000000000000,m,footPrint,1,3_industrial,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=001100400YJ36C,jpeg,NotOfficial,grossFloorArea,139,m2,75.000000000000000,1196.579437260000077,89.743457794500003,12.348699792523201,50.485524425365583,146.604954988526259
4,ES.SDGC.BU.001300100YJ35E,2019/07/16 00:00:00.000,functional,1965/01/01 00:00:00.000,1965/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0013001&rc2=00YJ35E,001300100YJ35E,001300100YJ35E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_3_publicServices,2,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=001300100YJ35E,jpeg,NotOfficial,grossFloorArea,719042,m2,3650.000000000000000,1200.379782689999956,4381.386206818499886,602.878742058225612,743.523682461490466,4903.900192676161168
5,ES.SDGC.BU.001700100YJ35G,2013/08/02 00:00:00.000,functional,1970/01/01 00:00:00.000,1970/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0017001&rc2=00YJ35G,001700100YJ35G,001700100YJ35G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=001700100YJ35G,jpeg,NotOfficial,grossFloorArea,1019,m2,768.750000000000000,1190.773974910000106,915.407493212062604,125.960071065979804,404.462021845680795,1319.495243156133029
6,ES.SDGC.BU.002100100YJ36A,2016/08/10 00:00:00.000,functional,2003/01/01 00:00:00.000,2003/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0021001&rc2=00YJ36A,002100100YJ36A,002100100YJ36A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_3_publicServices,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=002100100YJ36A,jpeg,NotOfficial,grossFloorArea,1441,m2,700.000000000000000,1204.482727049999994,843.137908934999928,116.015776269455984,178.962198341791634,903.515550003472526
7,ES.SDGC.BU.002100200YJ36A,2008/10/20 00:00:00.000,functional,1960/01/01 00:00:00.000,1960/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0021002&rc2=00YJ36A,002100200YJ36A,002100200YJ36A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,3_industrial,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=002100200YJ36A,jpeg,NotOfficial,grossFloorArea,267,m2,131.250000000000000,1217.591523670000015,159.808887481687492,21.989702917480198,94.103565532743644,199.237799998724654
8,ES.SDGC.BU.002100300YJ36C,2008/10/20 00:00:00.000,functional,1910/01/01 00:00:00.000,1910/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0021003&rc2=00YJ36C,002100300YJ36C,002100300YJ36C,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=002100300YJ36C,jpeg,NotOfficial,grossFloorArea,584,m2,181.250000000000000,1126.204471980000108,204.124560546375022,28.087539531181204,160.489382118602123,372.168849795138101
9,ES.SDGC.BU.002100500YJ36C,2016/08/10 00:00:00.000,functional,1966/01/01 00:00:00.000,1990/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0021005&rc2=00YJ36C,002100500YJ36C,002100500YJ36C,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_2_retail,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=002100500YJ36C,jpeg,NotOfficial,grossFloorArea,829,m2,725.000000000000000,1221.107686009999952,885.303072357249903,121.817702756357605,141.971244296738547,829.585058872562513
10,ES.SDGC.BU.002500100YJ26D,2013/08/02 00:00:00.000,functional,1940/01/01 00:00:00.000,1940/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0025001&rc2=00YJ26D,002500100YJ26D,002500100YJ26D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=002500100YJ26D,jpeg,NotOfficial,grossFloorArea,72,m2,100.000000000000000,1219.825469970000086,121.982546997000014,16.784798466787201,54.346922199628814,158.511205259442676
