OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.7416901YJ2771E,2020/12/18 00:00:00.000,functional,2000/01/01 00:00:00.000,2000/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7416901&rc2=YJ2771E,7416901YJ2771E,7416901YJ2771E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,189,183, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7416901YJ2771E,jpeg,NotOfficial,grossFloorArea,31069,m2,543.750000000000000,1161.473491100000047,631.551210785625017,86.901446604102006,289.517995100219878,1746.649004505833773
2,ES.SDGC.BU.7417901YJ2771E,2020/12/18 00:00:00.000,functional,2000/01/01 00:00:00.000,2000/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7417901&rc2=YJ2771E,7417901YJ2771E,7417901YJ2771E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,402,130, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7417901YJ2771E,jpeg,NotOfficial,grossFloorArea,32054,m2,562.500000000000000,1131.752161319999914,636.610590742499880,87.597617286167988,396.183381915379982,1860.674175502645539
3,ES.SDGC.BU.7515101YJ2771F,2020/12/18 00:00:00.000,functional,2001/01/01 00:00:00.000,2001/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7515101&rc2=YJ2771F,7515101YJ2771F,7515101YJ2771F,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,654,309, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7515101YJ2771F,jpeg,NotOfficial,grossFloorArea,47619,m2,1275.000000000000000,1185.919061699999929,1512.046803667499944,208.057640184647994,502.104690190439669,3079.543034182487190
4,ES.SDGC.BU.7517801YJ2771H,2020/10/09 00:00:00.000,functional,1976/01/01 00:00:00.000,1976/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7517801&rc2=YJ2771H,7517801YJ2771H,7517801YJ2771H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_2_retail,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7517801YJ2771H,jpeg,NotOfficial,grossFloorArea,19477,m2,737.500000000000000,1137.963543909999999,839.248113633624939,115.480540435986782,213.922384794818612,1444.558779222141538
5,ES.SDGC.BU.7517802YJ2771H,2020/10/09 00:00:00.000,functional,2003/01/01 00:00:00.000,2003/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7517802&rc2=YJ2771H,7517802YJ2771H,7517802YJ2771H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,310,78, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7517802YJ2771H,jpeg,NotOfficial,grossFloorArea,17233,m2,675.000000000000000,1154.668104950000043,779.400970841250000,107.245573587755999,297.775908684160470,1477.743263879442338
6,ES.SDGC.BU.7518301YJ2771H,2020/12/18 00:00:00.000,functional,1997/01/01 00:00:00.000,1997/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7518301&rc2=YJ2771H,7518301YJ2771H,7518301YJ2771H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,257,56, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7518301YJ2771H,jpeg,NotOfficial,grossFloorArea,14625,m2,787.500000000000000,1048.219310460000088,825.472706987250035,113.585044481445593,249.346273554779174,1302.706862509891607
7,ES.SDGC.BU.7518305YJ2771H,2020/12/18 00:00:00.000,functional,1900/01/01 00:00:00.000,1900/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7518305&rc2=YJ2771H,7518305YJ2771H,7518305YJ2771H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,6,6, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7518305YJ2771H,jpeg,NotOfficial,grossFloorArea,585,m2,143.750000000000000,1208.276929769999924,173.689808654437485,23.899717670850599,73.669020448509158,206.371924997399390
8,ES.SDGC.BU.7518306YJ2771H,2020/12/18 00:00:00.000,functional,1900/01/01 00:00:00.000,1900/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7518306&rc2=YJ2771H,7518306YJ2771H,7518306YJ2771H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,4,3, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7518306YJ2771H,jpeg,NotOfficial,grossFloorArea,299,m2,100.000000000000000,1160.990798949999999,116.099079895000003,15.975233393552001,83.191807717444263,178.338364999484497
9,ES.SDGC.BU.7518307YJ2771H,2020/12/18 00:00:00.000,functional,1900/01/01 00:00:00.000,1900/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7518307&rc2=YJ2771H,7518307YJ2771H,7518307YJ2771H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,4,4, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7518307YJ2771H,jpeg,NotOfficial,grossFloorArea,255,m2,68.750000000000000,1182.300725759999978,81.283174895999991,11.184564865689598,67.912272651932952,144.428044992046352
10,ES.SDGC.BU.7518309YJ2771H,2020/12/18 00:00:00.000,functional,1992/01/01 00:00:00.000,1992/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7518309&rc2=YJ2771H,7518309YJ2771H,7518309YJ2771H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,352,97, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7518309YJ2771H,jpeg,NotOfficial,grossFloorArea,24059,m2,1156.250000000000000,1145.364433660000032,1324.327626419375065,182.227481395306000,253.351693197262477,2150.401517655558564
