OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.5926801YJ2752F,2020/12/18 00:00:00.000,functional,1970/01/01 00:00:00.000,1970/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5926801&rc2=YJ2752F,5926801YJ2752F,5926801YJ2752F,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,154,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5926801YJ2752F,jpeg,NotOfficial,grossFloorArea,4204,m2,256.250000000000000,1090.859763539999904,279.532814407124988,38.463715262420401,87.113010824645215,427.768987915415209
2,ES.SDGC.BU.5926804YJ2752F,2020/12/18 00:00:00.000,functional,1945/01/01 00:00:00.000,1945/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5926804&rc2=YJ2752F,5926804YJ2752F,5926804YJ2752F,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,23,19, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5926804YJ2752F,jpeg,NotOfficial,grossFloorArea,3160,m2,156.250000000000000,1102.182880860000068,172.216075134375018,23.696931938490003,33.560398294107607,9.526684798125249
3,ES.SDGC.BU.5926805YJ2752F,2020/12/18 00:00:00.000,functional,1930/01/01 00:00:00.000,1930/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5926805&rc2=YJ2752F,5926805YJ2752F,5926805YJ2752F,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,5,4, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5926805YJ2752F,jpeg,NotOfficial,grossFloorArea,1645,m2,212.500000000000000,1206.331363450000026,256.345414733125040,35.273129067278006,36.096670863843109,18.207395396328245
4,ES.SDGC.BU.5926806YJ2752F,2020/10/26 00:00:00.000,functional,1945/01/01 00:00:00.000,1945/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5926806&rc2=YJ2752F,5926806YJ2752F,5926806YJ2752F,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,22,20, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5926806YJ2752F,jpeg,NotOfficial,grossFloorArea,2438,m2,262.500000000000000,1153.793445410000004,302.870779420125018,41.675019248209203,33.604575584321033,26.779999571040111
5,ES.SDGC.BU.5926807YJ2752F,2020/12/18 00:00:00.000,functional,1950/01/01 00:00:00.000,1950/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5926807&rc2=YJ2752F,5926807YJ2752F,5926807YJ2752F,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_1_office,35,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5926807YJ2752F,jpeg,NotOfficial,grossFloorArea,2985,m2,256.250000000000000,1173.833886119999988,300.794933318250003,41.389382824591202,40.668481530598221,19.915204775723911
6,ES.SDGC.BU.5927301YJ2752H,2020/12/18 00:00:00.000,functional,1940/01/01 00:00:00.000,1940/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5927301&rc2=YJ2752H,5927301YJ2752H,5927301YJ2752H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_1_office,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5927301YJ2752H,jpeg,NotOfficial,grossFloorArea,1755,m2,168.750000000000000,1065.774398239999982,179.849429702999998,24.747281527132799,66.927764444885710,275.560626232554966
7,ES.SDGC.BU.5927302YJ2752H,2022/04/01 00:00:00.000,functional,1910/01/01 00:00:00.000,1910/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5927302&rc2=YJ2752H,5927302YJ2752H,5927302YJ2752H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,6,2, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5927302YJ2752H,jpeg,NotOfficial,grossFloorArea,637,m2,43.750000000000000,1017.410008019999964,44.511687850874999,6.124808248280400,45.458327543449791,115.513053921010524
8,ES.SDGC.BU.5927304YJ2752H,2020/12/18 00:00:00.000,functional,1958/01/01 00:00:00.000,1958/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5927304&rc2=YJ2752H,5927304YJ2752H,5927304YJ2752H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,17,13, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5927304YJ2752H,jpeg,NotOfficial,grossFloorArea,4301,m2,200.000000000000000,1147.398740769999904,229.479748153999964,31.576413345990396,14.230586739309780,0.085643702839772
9,ES.SDGC.BU.5927305YJ2752H,2020/12/18 00:00:00.000,functional,1965/01/01 00:00:00.000,1965/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5927305&rc2=YJ2752H,5927305YJ2752H,5927305YJ2752H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_1_office,22,2, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5927305YJ2752H,jpeg,NotOfficial,grossFloorArea,2510,m2,131.250000000000000,985.981204078000019,129.410033035237490,17.806820545648677,12.259591449803509,4.100793855225536
10,ES.SDGC.BU.5927701YJ2752F,2020/12/18 00:00:00.000,functional,1900/01/01 00:00:00.000,1900/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5927701&rc2=YJ2752F,5927701YJ2752F,5927701YJ2752F,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,8,4, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5927701YJ2752F,jpeg,NotOfficial,grossFloorArea,712,m2,106.250000000000000,1026.267639160000044,109.040936660749992,15.004032884519198,33.154920749648809,7.386771721882099
11,ES.SDGC.BU.5927704YJ2752F,2020/10/26 00:00:00.000,functional,1920/01/01 00:00:00.000,1920/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5927704&rc2=YJ2752F,5927704YJ2752F,5927704YJ2752F,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,10,9, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5927704YJ2752F,jpeg,NotOfficial,grossFloorArea,943,m2,131.250000000000000,1151.997907369999893,151.199725342312490,20.805082207102199,62.331049099213466,194.201041329225120
12,ES.SDGC.BU.5927705YJ2752F,2020/12/18 00:00:00.000,functional,1915/01/01 00:00:00.000,2010/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5927705&rc2=YJ2752F,5927705YJ2752F,5927705YJ2752F,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_2_retail,5,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5927705YJ2752F,jpeg,NotOfficial,grossFloorArea,884,m2,87.500000000000000,1035.235477989999936,90.583104324125003,12.464235154999601,61.401384269950803,201.107065550839593
13,ES.SDGC.BU.5927706YJ2752F,2020/10/26 00:00:00.000,functional,1976/01/01 00:00:00.000,1976/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5927706&rc2=YJ2752F,5927706YJ2752F,5927706YJ2752F,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_1_office,177,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5927706YJ2752F,jpeg,NotOfficial,grossFloorArea,7971,m2,837.500000000000000,1184.261956060000102,991.819388200250160,136.474347816354424,120.945469053164800,43.933561087842577
