OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.7520301YJ2772B,2020/10/09 00:00:00.000,functional,1978/01/01 00:00:00.000,1978/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7520301&rc2=YJ2772B,7520301YJ2772B,7520301YJ2772B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,91,49, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7520301YJ2772B,jpeg,NotOfficial,grossFloorArea,9286,m2,662.500000000000000,1171.354680480000070,776.022475818000089,106.780692672556825,138.968878072305188,988.950400114656645
2,ES.SDGC.BU.7520302YJ2772B,2020/12/18 00:00:00.000,functional,1925/01/01 00:00:00.000,1925/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7520302&rc2=YJ2772B,7520302YJ2772B,7520302YJ2772B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,10,8, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7520302YJ2772B,jpeg,NotOfficial,grossFloorArea,925,m2,87.500000000000000,1107.539367679999941,96.909694672000001,13.334773986867200,84.963056160547467,222.237490003533651
3,ES.SDGC.BU.7520303YJ2772B,2020/12/18 00:00:00.000,functional,1925/01/01 00:00:00.000,1925/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7520303&rc2=YJ2772B,7520303YJ2772B,7520303YJ2772B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,10,8, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7520303YJ2772B,jpeg,NotOfficial,grossFloorArea,890,m2,87.500000000000000,1211.798775810000052,106.032392883375010,14.590057260752401,53.623344736781398,178.132088699571426
4,ES.SDGC.BU.7520304YJ2772B,2020/12/18 00:00:00.000,functional,1922/01/01 00:00:00.000,1922/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7520304&rc2=YJ2772B,7520304YJ2772B,7520304YJ2772B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,7,7, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7520304YJ2772B,jpeg,NotOfficial,grossFloorArea,1206,m2,93.750000000000000,1200.173758950000092,112.516289901562516,15.482241490455003,60.518057284003632,224.335288797254890
5,ES.SDGC.BU.7520306YJ2772B,2020/12/18 00:00:00.000,functional,1998/01/01 00:00:00.000,1998/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7520306&rc2=YJ2772B,7520306YJ2772B,7520306YJ2772B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,110,36, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7520306YJ2772B,jpeg,NotOfficial,grossFloorArea,6187,m2,356.250000000000000,1088.417085349999979,387.748586655937459,53.354205523856990,146.584346824629904,773.324310018002620
6,ES.SDGC.BU.7520307YJ2772B,2020/12/18 00:00:00.000,functional,1965/01/01 00:00:00.000,1965/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7520307&rc2=YJ2772B,7520307YJ2772B,7520307YJ2772B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,35,34, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7520307YJ2772B,jpeg,NotOfficial,grossFloorArea,3710,m2,193.750000000000000,1134.917533629999980,219.890272140812499,30.256901446575803,110.694219617969893,499.895737498205165
7,ES.SDGC.BU.7520308YJ2772B,2020/10/09 00:00:00.000,functional,1975/01/01 00:00:00.000,1975/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7520308&rc2=YJ2772B,7520308YJ2772B,7520308YJ2772B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,52,49, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7520308YJ2772B,jpeg,NotOfficial,grossFloorArea,6711,m2,525.000000000000000,1108.636162170000034,582.033985139250035,80.087876355160802,126.343995285830204,836.353602499180283
8,ES.SDGC.BU.7520309YJ2772B,2020/12/18 00:00:00.000,functional,1950/01/01 00:00:00.000,1950/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7520309&rc2=YJ2772B,7520309YJ2772B,7520309YJ2772B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_2_retail,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7520309YJ2772B,jpeg,NotOfficial,grossFloorArea,2227,m2,212.500000000000000,1128.101445819999981,239.721557236749987,32.985686275776793,96.156673935127898,364.119940006295849
9,ES.SDGC.BU.7520310YJ2772B,2020/12/18 00:00:00.000,functional,1981/01/01 00:00:00.000,1981/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7520310&rc2=YJ2772B,7520310YJ2772B,7520310YJ2772B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,54,27, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7520310YJ2772B,jpeg,NotOfficial,grossFloorArea,5576,m2,412.500000000000000,1123.662195379999957,463.510655594249954,63.779066209768793,117.438385190106189,681.716350005960635
10,ES.SDGC.BU.7520311YJ2772B,2020/12/18 00:00:00.000,functional,1992/01/01 00:00:00.000,1992/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7520311&rc2=YJ2772B,7520311YJ2772B,7520311YJ2772B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,50,19, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7520311YJ2772B,jpeg,NotOfficial,grossFloorArea,4522,m2,300.000000000000000,1143.542093909999949,343.062628173000007,47.205417636604800,128.470265423825651,631.011199999983546
