OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.5639701YJ2753H,2020/12/18 00:00:00.000,functional,1967/01/01 00:00:00.000,1967/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5639701&rc2=YJ2753H,5639701YJ2753H,5639701YJ2753H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,88,77, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5639701YJ2753H,jpeg,NotOfficial,grossFloorArea,8634,m2,462.500000000000000,1127.070846150000079,521.270266344375045,71.726788648986016,164.532456293431153,1106.661279746521814
2,ES.SDGC.BU.5639702YJ2753H,2020/12/18 00:00:00.000,functional,1962/01/01 00:00:00.000,1962/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5639702&rc2=YJ2753H,5639702YJ2753H,5639702YJ2753H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,20,18, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5639702YJ2753H,jpeg,NotOfficial,grossFloorArea,1360,m2,25.000000000000000,1080.336685179999904,27.008417129499996,3.716358197019199,69.239581224045253,234.708934562545039
3,ES.SDGC.BU.5639703YJ2753H,2020/12/18 00:00:00.000,functional,1969/01/01 00:00:00.000,1969/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5639703&rc2=YJ2753H,5639703YJ2753H,5639703YJ2753H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,18,16, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5639703YJ2753H,jpeg,NotOfficial,grossFloorArea,2304,m2,75.000000000000000,1169.719299319999891,87.728947448999989,12.071503168982400,87.100159778472417,315.150665089300617
4,ES.SDGC.BU.5639704YJ2753H,2020/12/18 00:00:00.000,functional,1965/01/01 00:00:00.000,1965/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5639704&rc2=YJ2753H,5639704YJ2753H,5639704YJ2753H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,26,24, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5639704YJ2753H,jpeg,NotOfficial,grossFloorArea,1840,m2,75.000000000000000,1135.441131589999941,85.158084869250004,11.717752478008801,80.051918640368200,328.679052658833314
5,ES.SDGC.BU.5639705YJ2753H,2020/12/18 00:00:00.000,functional,1965/01/01 00:00:00.000,1965/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5639705&rc2=YJ2753H,5639705YJ2753H,5639705YJ2753H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,49,47, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5639705YJ2753H,jpeg,NotOfficial,grossFloorArea,4235,m2,181.250000000000000,1123.242682099999911,203.587736130624990,28.013672491573999,105.221988281575349,681.429678626769146
6,ES.SDGC.BU.5639706YJ2753H,2020/12/18 00:00:00.000,functional,1964/01/01 00:00:00.000,1964/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5639706&rc2=YJ2753H,5639706YJ2753H,5639706YJ2753H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,16,14, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5639706YJ2753H,jpeg,NotOfficial,grossFloorArea,1649,m2,68.750000000000000,978.214993563999997,67.252280807525011,9.253913839115441,98.576577513524938,226.945447610827728
7,ES.SDGC.BU.5639707YJ2753H,2020/12/18 00:00:00.000,functional,1928/01/01 00:00:00.000,1928/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5639707&rc2=YJ2753H,5639707YJ2753H,5639707YJ2753H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,10,9, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5639707YJ2753H,jpeg,NotOfficial,grossFloorArea,873,m2,75.000000000000000,1045.836827600000106,78.437762070000005,10.793036060832000,74.250945246101622,182.129618134048371
8,ES.SDGC.BU.5639708YJ2753H,2020/12/18 00:00:00.000,functional,1928/01/01 00:00:00.000,1928/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5639708&rc2=YJ2753H,5639708YJ2753H,5639708YJ2753H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,10,10, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5639708YJ2753H,jpeg,NotOfficial,grossFloorArea,884,m2,106.250000000000000,1048.793711940000094,111.434331893625014,15.333364068562801,87.256073659963221,225.432046548227504
9,ES.SDGC.BU.5639709YJ2753H,2020/12/18 00:00:00.000,functional,1928/01/01 00:00:00.000,1928/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5639709&rc2=YJ2753H,5639709YJ2753H,5639709YJ2753H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,6,5, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5639709YJ2753H,jpeg,NotOfficial,grossFloorArea,739,m2,87.500000000000000,1106.770773749999989,96.842442703124988,13.325520115949997,75.444815427502164,166.106605108570704
10,ES.SDGC.BU.5639710YJ2753H,2020/12/18 00:00:00.000,functional,1928/01/01 00:00:00.000,2011/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5639710&rc2=YJ2753H,5639710YJ2753H,5639710YJ2753H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,12,10, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5639710YJ2753H,jpeg,NotOfficial,grossFloorArea,1063,m2,106.250000000000000,1112.796121039999889,118.234587860499985,16.269079289604797,74.225512596836140,287.565661501387240
11,ES.SDGC.BU.5639711YJ2753H,2020/12/18 00:00:00.000,functional,1928/01/01 00:00:00.000,1928/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5639711&rc2=YJ2753H,5639711YJ2753H,5639711YJ2753H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,10,9, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5639711YJ2753H,jpeg,NotOfficial,grossFloorArea,917,m2,118.750000000000000,1092.699800189999905,129.758101272562499,17.854714735104601,88.456309455195182,240.462971535428892
12,ES.SDGC.BU.5639712YJ2753H,2020/12/18 00:00:00.000,functional,1928/01/01 00:00:00.000,1928/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5639712&rc2=YJ2753H,5639712YJ2753H,5639712YJ2753H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,10,9, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5639712YJ2753H,jpeg,NotOfficial,grossFloorArea,904,m2,87.500000000000000,1060.355647500000032,92.781119156250000,12.766681995900001,76.979748568319366,192.457691549595836
13,ES.SDGC.BU.5639713YJ2753H,2020/10/29 00:00:00.000,functional,1974/01/01 00:00:00.000,1974/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5639713&rc2=YJ2753H,5639713YJ2753H,5639713YJ2753H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,28,23, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5639713YJ2753H,jpeg,NotOfficial,grossFloorArea,3057,m2,112.500000000000000,1250.273318819999986,140.655748367249998,19.354230975333600,107.253277157016939,495.494087125738702
14,ES.SDGC.BU.5639714YJ2753H,2020/12/18 00:00:00.000,functional,1967/01/01 00:00:00.000,1967/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5639714&rc2=YJ2753H,5639714YJ2753H,5639714YJ2753H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,20,18, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5639714YJ2753H,jpeg,NotOfficial,grossFloorArea,2535,m2,100.000000000000000,1221.767257689999951,122.176725769000001,16.811517465814401,98.262711470749835,379.614470098703350
15,ES.SDGC.BU.5639715YJ2753H,2020/10/29 00:00:00.000,functional,1975/01/01 00:00:00.000,1975/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5639715&rc2=YJ2753H,5639715YJ2753H,5639715YJ2753H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,20,18, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5639715YJ2753H,jpeg,NotOfficial,grossFloorArea,2547,m2,87.500000000000000,1216.368103029999929,106.432209015124982,14.645071960481197,98.626931195527973,377.900591294142885
16,ES.SDGC.BU.5639716YJ2753H,2020/12/18 00:00:00.000,functional,1960/01/01 00:00:00.000,1960/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5639716&rc2=YJ2753H,5639716YJ2753H,5639716YJ2753H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,3_industrial,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5639716YJ2753H,jpeg,NotOfficial,grossFloorArea,226,m2,37.500000000000000,948.170410156000003,35.556390380850004,4.892559316404960,58.870705121820471,222.004396318564858
17,ES.SDGC.BU.5639717YJ2753H,2020/10/29 00:00:00.000,functional,1996/01/01 00:00:00.000,1996/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5639717&rc2=YJ2753H,5639717YJ2753H,5639717YJ2753H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,32,14, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5639717YJ2753H,jpeg,NotOfficial,grossFloorArea,2708,m2,43.750000000000000,1102.926853720000054,48.253049850250008,6.639619659394401,75.464229890334778,287.094030693272600
18,ES.SDGC.BU.5639718YJ2753H,2020/12/18 00:00:00.000,functional,1990/01/01 00:00:00.000,1990/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5639718&rc2=YJ2753H,5639718YJ2753H,5639718YJ2753H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,29,14, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5639718YJ2753H,jpeg,NotOfficial,grossFloorArea,2957,m2,112.500000000000000,1130.257578530000046,127.153977584625011,17.496387315644402,87.753962764578276,365.027127721666204
19,ES.SDGC.BU.5639719YJ2753H,2020/10/29 00:00:00.000,functional,1960/01/01 00:00:00.000,1960/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5639719&rc2=YJ2753H,5639719YJ2753H,5639719YJ2753H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,9,8, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5639719YJ2753H,jpeg,NotOfficial,grossFloorArea,1007,m2,81.250000000000000,1228.995783880000090,99.855907440250007,13.740172863778401,51.366420815405093,121.269248171152995
20,ES.SDGC.BU.5639720YJ2753H,2020/12/18 00:00:00.000,functional,1978/01/01 00:00:00.000,1978/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5639720&rc2=YJ2753H,5639720YJ2753H,5639720YJ2753H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,8,7, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5639720YJ2753H,jpeg,NotOfficial,grossFloorArea,1009,m2,68.750000000000000,1127.630254570000034,77.524580001687497,10.667382208232199,52.766981624141543,145.682334523102185
21,ES.SDGC.BU.5639721YJ2753H,2020/10/29 00:00:00.000,functional,2004/01/01 00:00:00.000,2004/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5639721&rc2=YJ2753H,5639721YJ2753H,5639721YJ2753H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,158,39, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5639721YJ2753H,jpeg,NotOfficial,grossFloorArea,8471,m2,268.750000000000000,1181.793590459999905,317.607027436124952,43.702726975210794,144.729617658381699,1039.933132829499755
22,ES.SDGC.BU.5639722YJ2753H,2020/12/18 00:00:00.000,functional,2011/01/01 00:00:00.000,2011/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5639722&rc2=YJ2753H,5639722YJ2753H,5639722YJ2753H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_2_retail,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5639722YJ2753H,jpeg,NotOfficial,grossFloorArea,9408,m2,656.250000000000000,927.124398368000016,608.425386429000014,83.719333172630400,248.307262870283694,2408.541054564954720
23,ES.SDGC.BU.5640701YJ2754B,2020/10/29 00:00:00.000,functional,2005/01/01 00:00:00.000,2005/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5640701&rc2=YJ2754B,5640701YJ2754B,5640701YJ2754B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,18,14, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5640701YJ2754B,jpeg,NotOfficial,grossFloorArea,1941,m2,93.750000000000000,1068.885408529999950,100.208007049687495,13.788621770036999,69.079558562491130,252.643608656656369
24,ES.SDGC.BU.5640702YJ2754B,2020/12/18 00:00:00.000,functional,1880/01/01 00:00:00.000,1880/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5640702&rc2=YJ2754B,5640702YJ2754B,5640702YJ2754B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_3_publicServices,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5640702YJ2754B,jpeg,NotOfficial,grossFloorArea,4598,m2,662.500000000000000,1164.407015819999970,771.419647980749914,106.147343562151178,276.083982154307080,817.210853127506994
25,ES.SDGC.BU.5640703YJ2754B,2020/12/18 00:00:00.000,functional,1979/01/01 00:00:00.000,1979/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5640703&rc2=YJ2754B,5640703YJ2754B,5640703YJ2754B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,21,8, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5640703YJ2754B,jpeg,NotOfficial,grossFloorArea,1981,m2,150.000000000000000,1069.617093399999931,160.442564010000012,22.076896807776002,87.165977579709491,377.574881652143688
26,ES.SDGC.BU.5640708YJ2754B,2020/12/18 00:00:00.000,functional,1930/01/01 00:00:00.000,1930/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5640708&rc2=YJ2754B,5640708YJ2754B,5640708YJ2754B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,8,6, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5640708YJ2754B,jpeg,NotOfficial,grossFloorArea,382,m2,31.250000000000000,1015.282434080000030,31.727576065000001,4.365714466544000,52.404073623764845,107.733312618854441
27,ES.SDGC.BU.5640709YJ2754B,2020/12/18 00:00:00.000,functional,1930/01/01 00:00:00.000,1930/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5640709&rc2=YJ2754B,5640709YJ2754B,5640709YJ2754B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,10,8, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5640709YJ2754B,jpeg,NotOfficial,grossFloorArea,828,m2,75.000000000000000,1144.831441240000004,85.862358092999997,11.814660473596801,88.889102888764185,218.011425855740697
