OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.5231101YJ2753A,2020/12/18 00:00:00.000,functional,1980/01/01 00:00:00.000,1980/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5231101&rc2=YJ2753A,5231101YJ2753A,5231101YJ2753A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,41,16, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5231101YJ2753A,jpeg,NotOfficial,grossFloorArea,3461,m2,306.250000000000000,1129.877702989999989,346.025046540687526,47.613046403998609,115.453666115214915,542.768310990450232
2,ES.SDGC.BU.5231102YJ2753A,2020/12/18 00:00:00.000,functional,1969/01/01 00:00:00.000,1969/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5231102&rc2=YJ2753A,5231102YJ2753A,5231102YJ2753A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,35,21, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5231102YJ2753A,jpeg,NotOfficial,grossFloorArea,3195,m2,168.750000000000000,1076.830362960000002,181.715123749500009,25.004001027931199,99.697960812761551,474.574373507247685
3,ES.SDGC.BU.5231103YJ2753A,2020/12/18 00:00:00.000,functional,1965/01/01 00:00:00.000,1965/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5231103&rc2=YJ2753A,5231103YJ2753A,5231103YJ2753A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,13,10, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5231103YJ2753A,jpeg,NotOfficial,grossFloorArea,666,m2,75.000000000000000,1181.157180789999984,88.586788559249996,12.189542105752800,46.490879639965321,127.078507998665529
4,ES.SDGC.BU.5231104YJ2753A,2020/12/18 00:00:00.000,functional,1963/01/01 00:00:00.000,1963/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5231104&rc2=YJ2753A,5231104YJ2753A,5231104YJ2753A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,12,10, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5231104YJ2753A,jpeg,NotOfficial,grossFloorArea,797,m2,62.500000000000000,1119.705847169999970,69.981615448124998,9.629470285662000,52.365915703619486,142.952526003549963
5,ES.SDGC.BU.5231105YJ2753A,2020/12/18 00:00:00.000,functional,1967/01/01 00:00:00.000,1967/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5231105&rc2=YJ2753A,5231105YJ2753A,5231105YJ2753A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,6,5, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5231105YJ2753A,jpeg,NotOfficial,grossFloorArea,390,m2,37.500000000000000,1164.838287349999973,43.681435775624998,6.010565562726000,36.505443984659777,72.578264998650312
6,ES.SDGC.BU.5231106YJ2753A,2020/12/18 00:00:00.000,functional,1900/01/01 00:00:00.000,1900/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5231106&rc2=YJ2753A,5231106YJ2753A,5231106YJ2753A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,8,6, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5231106YJ2753A,jpeg,NotOfficial,grossFloorArea,768,m2,125.000000000000000,1192.194482419999986,149.024310302499998,20.505745097624001,60.072615971715720,184.618261562749183
7,ES.SDGC.BU.5231113YJ2753A,2020/12/18 00:00:00.000,functional,1870/01/01 00:00:00.000,1870/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5231113&rc2=YJ2753A,5231113YJ2753A,5231113YJ2753A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,5,5, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5231113YJ2753A,jpeg,NotOfficial,grossFloorArea,302,m2,56.250000000000000,1062.168687610000006,59.746988678062500,8.221185642101402,38.017310911052952,73.768745574934044
8,ES.SDGC.BU.5231114YJ2753A,2020/12/18 00:00:00.000,functional,1869/01/01 00:00:00.000,1869/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5231114&rc2=YJ2753A,5231114YJ2753A,5231114YJ2753A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,3,3, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5231114YJ2753A,jpeg,NotOfficial,grossFloorArea,141,m2,18.750000000000000,982.578572591000011,18.423348236081249,2.535052717284780,28.849366451125334,46.741649999376762
9,ES.SDGC.BU.5231115YJ2753A,2020/12/18 00:00:00.000,functional,1870/01/01 00:00:00.000,1870/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5231115&rc2=YJ2753A,5231115YJ2753A,5231115YJ2753A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,3,3, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5231115YJ2753A,jpeg,NotOfficial,grossFloorArea,161,m2,43.750000000000000,1128.777701239999942,49.384024429249997,6.795241761464800,29.586126567680893,52.701544997708098
10,ES.SDGC.BU.5231116YJ2753A,2020/12/18 00:00:00.000,functional,1890/01/01 00:00:00.000,1890/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5231116&rc2=YJ2753A,5231116YJ2753A,5231116YJ2753A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,8,7, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5231116YJ2753A,jpeg,NotOfficial,grossFloorArea,284,m2,37.500000000000000,1067.556121829999938,40.033354568625001,5.508589588642800,35.140213056751747,70.899476623212863
11,ES.SDGC.BU.5231117YJ2753A,2020/12/18 00:00:00.000,declined,1870/01/01 00:00:00.000,1870/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5231117&rc2=YJ2753A,5231117YJ2753A,5231117YJ2753A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,6,5, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5231117YJ2753A,jpeg,NotOfficial,grossFloorArea,227,m2,25.000000000000000,1004.962692260000040,25.124067306500002,3.457071661374401,46.334029241460257,80.101616505214764
12,ES.SDGC.BU.5231119YJ2753A,2020/12/18 00:00:00.000,functional,1870/01/01 00:00:00.000,1870/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5231119&rc2=YJ2753A,5231119YJ2753A,5231119YJ2753A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,6,6, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5231119YJ2753A,jpeg,NotOfficial,grossFloorArea,341,m2,31.250000000000000,925.056909180000048,28.908028411875001,3.977744709474000,69.793391756941602,127.195475500479333
13,ES.SDGC.BU.5231120YJ2753A,2020/12/18 00:00:00.000,functional,1900/01/01 00:00:00.000,1900/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5231120&rc2=YJ2753A,5231120YJ2753A,5231120YJ2753A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,6,5, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5231120YJ2753A,jpeg,NotOfficial,grossFloorArea,440,m2,81.250000000000000,1104.507615309999892,89.741243743937488,12.348395139165799,83.095801924853049,196.206234533102645
