OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.4731605YJ2743B,2020/12/18 00:00:00.000,functional,1974/01/01 00:00:00.000,1974/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4731605&rc2=YJ2743B,4731605YJ2743B,4731605YJ2743B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,348,128, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4731605YJ2743B,jpeg,NotOfficial,grossFloorArea,30567,m2,1281.250000000000000,1151.256352419999985,1475.047201538125137,202.966494931646025,156.694101065657549,181.661488699394909
2,ES.SDGC.BU.4731606YJ2743B,2020/12/18 00:00:00.000,functional,1880/01/01 00:00:00.000,2008/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4731606&rc2=YJ2743B,4731606YJ2743B,4731606YJ2743B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_3_publicServices,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4731606YJ2743B,jpeg,NotOfficial,grossFloorArea,7849,m2,1687.500000000000000,1134.218882690000100,1913.994364539375056,263.365624560618016,114.638357131771954,61.003851384387893
3,ES.SDGC.BU.4828201YJ2742H,2020/12/18 00:00:00.000,functional,1900/01/01 00:00:00.000,1900/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4828201&rc2=YJ2742H,4828201YJ2742H,4828201YJ2742H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,7,6, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4828201YJ2742H,jpeg,NotOfficial,grossFloorArea,539,m2,6.250000000000000,807.463256836000028,5.046645355225000,0.694418400878960,54.435194570036423,159.146589999023490
4,ES.SDGC.BU.4828202YJ2742H,2020/12/18 00:00:00.000,functional,1900/01/01 00:00:00.000,1900/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4828202&rc2=YJ2742H,4828202YJ2742H,4828202YJ2742H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,8,6, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4828202YJ2742H,jpeg,NotOfficial,grossFloorArea,538,m2,37.500000000000000,940.480560302999947,35.268021011362499,4.852879691163480,54.943243926807064,157.201576508359523
5,ES.SDGC.BU.4828203YJ2742H,2020/12/18 00:00:00.000,functional,1900/01/01 00:00:00.000,1900/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4828203&rc2=YJ2742H,4828203YJ2742H,4828203YJ2742H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,8,8, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4828203YJ2742H,jpeg,NotOfficial,grossFloorArea,531,m2,106.250000000000000,978.713443532000042,103.988303375275009,14.308790544437841,73.475846630949079,155.880427492742882
6,ES.SDGC.BU.4828204YJ2742H,2020/12/18 00:00:00.000,functional,1900/01/01 00:00:00.000,1900/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4828204&rc2=YJ2742H,4828204YJ2742H,4828204YJ2742H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,8,8, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4828204YJ2742H,jpeg,NotOfficial,grossFloorArea,544,m2,56.250000000000000,1059.672322590000022,59.606568145687504,8.201863776846601,71.035146781469663,158.547260024442807
7,ES.SDGC.BU.4828205YJ2742H,2020/12/18 00:00:00.000,functional,1900/01/01 00:00:00.000,1900/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4828205&rc2=YJ2742H,4828205YJ2742H,4828205YJ2742H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,10,8, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4828205YJ2742H,jpeg,NotOfficial,grossFloorArea,769,m2,62.500000000000000,1117.436090090000107,69.839755630625007,9.609950374774002,61.061433124322427,184.156637005913467
8,ES.SDGC.BU.4828206YJ2742H,2020/12/18 00:00:00.000,functional,1900/01/01 00:00:00.000,1900/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4828206&rc2=YJ2742H,4828206YJ2742H,4828206YJ2742H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,10,8, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4828206YJ2742H,jpeg,NotOfficial,grossFloorArea,688,m2,81.250000000000000,1088.285189120000041,88.423171616000005,12.167028414361601,60.379698282575511,154.802368621688800
9,ES.SDGC.BU.4828207YJ2742H,2020/12/18 00:00:00.000,functional,1900/01/01 00:00:00.000,1900/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4828207&rc2=YJ2742H,4828207YJ2742H,4828207YJ2742H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,10,8, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4828207YJ2742H,jpeg,NotOfficial,grossFloorArea,678,m2,106.250000000000000,1064.524295579999944,113.105706405374988,15.563345201379597,52.636578733629122,138.182677504972901
10,ES.SDGC.BU.4828208YJ2742H,2020/10/21 00:00:00.000,functional,1900/01/01 00:00:00.000,1900/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4828208&rc2=YJ2742H,4828208YJ2742H,4828208YJ2742H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,10,8, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4828208YJ2742H,jpeg,NotOfficial,grossFloorArea,728,m2,87.500000000000000,1080.538369319999902,94.547107315499986,13.009681966612799,56.745834834064240,164.724272002347618
