OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.7732401YJ2773D,2020/12/18 00:00:00.000,functional,1989/01/01 00:00:00.000,1989/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7732401&rc2=YJ2773D,7732401YJ2773D,7732401YJ2773D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,103,46, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7732401YJ2773D,jpeg,NotOfficial,grossFloorArea,6990,m2,468.750000000000000,1074.292259110000032,503.574496457812472,69.291850712595007,166.248820359486785,1335.861890138245599
2,ES.SDGC.BU.7732402YJ2773D,2020/10/09 00:00:00.000,functional,1989/01/01 00:00:00.000,1989/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7732402&rc2=YJ2773D,7732402YJ2773D,7732402YJ2773D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,59,30, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7732402YJ2773D,jpeg,NotOfficial,grossFloorArea,4590,m2,362.500000000000000,1057.256423419999919,383.255453489749982,52.735950400189601,117.974676238264848,815.627822492339419
3,ES.SDGC.BU.7732403YJ2773D,2020/10/09 00:00:00.000,functional,1970/01/01 00:00:00.000,1970/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7732403&rc2=YJ2773D,7732403YJ2773D,7732403YJ2773D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,15,12, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7732403YJ2773D,jpeg,NotOfficial,grossFloorArea,2022,m2,237.500000000000000,996.575407328999972,236.686659240637510,32.568084311511718,94.653789560045823,504.950877612778186
4,ES.SDGC.BU.7732404YJ2773D,2020/12/18 00:00:00.000,functional,1970/01/01 00:00:00.000,1970/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7732404&rc2=YJ2773D,7732404YJ2773D,7732404YJ2773D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,7,6, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7732404YJ2773D,jpeg,NotOfficial,grossFloorArea,958,m2,100.000000000000000,1039.952629090000073,103.995262909000019,14.309748176278404,48.759553273641565,135.499580000239490
5,ES.SDGC.BU.7732405YJ2773D,2020/10/09 00:00:00.000,functional,1989/01/01 00:00:00.000,1989/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7732405&rc2=YJ2773D,7732405YJ2773D,7732405YJ2773D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,7,6, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7732405YJ2773D,jpeg,NotOfficial,grossFloorArea,927,m2,75.000000000000000,1096.529373170000099,82.239702987750007,11.316183131114402,60.049246816477307,159.177742508245814
6,ES.SDGC.BU.7732406YJ2773D,2020/12/18 00:00:00.000,functional,1990/01/01 00:00:00.000,1990/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7732406&rc2=YJ2773D,7732406YJ2773D,7732406YJ2773D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_2_retail,2,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7732406YJ2773D,jpeg,NotOfficial,grossFloorArea,224,m2,112.500000000000000,886.977037217999964,99.784916687024989,13.730404536134639,64.504429652519065,222.472199992125098
7,ES.SDGC.BU.7831101YJ2773B,2020/12/18 00:00:00.000,functional,1975/01/01 00:00:00.000,1975/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7831101&rc2=YJ2773B,7831101YJ2773B,7831101YJ2773B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,177,80, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7831101YJ2773B,jpeg,NotOfficial,grossFloorArea,15458,m2,856.250000000000000,1150.064109189999954,984.742393493937470,135.500553344765791,218.081845796912091,2163.638384963391672
8,ES.SDGC.BU.7831102YJ2773B,2020/12/18 00:00:00.000,functional,1965/01/01 00:00:00.000,2009/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7831102&rc2=YJ2773B,7831102YJ2773B,7831102YJ2773B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,3_industrial,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7831102YJ2773B,jpeg,NotOfficial,grossFloorArea,323,m2,6.250000000000000,820.278503418000014,5.126740646362500,0.705439512939480,86.303487838896132,272.225922927892668
9,ES.SDGC.BU.7831103YJ2773B,2020/12/18 00:00:00.000,functional,1972/01/01 00:00:00.000,1972/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7831103&rc2=YJ2773B,7831103YJ2773B,7831103YJ2773B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,56,33, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7831103YJ2773B,jpeg,NotOfficial,grossFloorArea,5443,m2,343.750000000000000,1173.685054150000042,403.454237364062521,55.515303061295000,106.679895849399401,623.500034445900610
10,ES.SDGC.BU.7831104YJ2773B,2020/10/09 00:00:00.000,functional,1977/01/01 00:00:00.000,1977/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7831104&rc2=YJ2773B,7831104YJ2773B,7831104YJ2773B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,35,32, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7831104YJ2773B,jpeg,NotOfficial,grossFloorArea,7583,m2,393.750000000000000,1184.443145270000059,466.374488450062529,64.173129610728594,136.877878866204469,1110.390322839210967
