OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.3226803YJ2732E,2020/12/22 00:00:00.000,functional,1954/01/01 00:00:00.000,1954/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3226803&rc2=YJ2732E,3226803YJ2732E,3226803YJ2732E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,12,10, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3226803YJ2732E,jpeg,NotOfficial,grossFloorArea,944,m2,181.250000000000000,1158.664881209999976,210.008009719312469,28.897102137377399,75.920827952488423,307.862249989580334
2,ES.SDGC.BU.3226804YJ2732E,2020/12/22 00:00:00.000,functional,1954/01/01 00:00:00.000,1954/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3226804&rc2=YJ2732E,3226804YJ2732E,3226804YJ2732E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,12,10, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3226804YJ2732E,jpeg,NotOfficial,grossFloorArea,906,m2,93.750000000000000,1127.507165530000066,105.703796768437499,14.544842435337001,78.268524335678521,259.704746999876932
3,ES.SDGC.BU.3226805YJ2732E,2020/12/22 00:00:00.000,functional,1954/01/01 00:00:00.000,1954/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3226805&rc2=YJ2732E,3226805YJ2732E,3226805YJ2732E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,12,10, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3226805YJ2732E,jpeg,NotOfficial,grossFloorArea,846,m2,68.750000000000000,1176.732865769999989,80.900384521687499,11.131892910184199,24.461227990955564,10.149934164117681
4,ES.SDGC.BU.3226806YJ2732E,2020/12/22 00:00:00.000,functional,1954/01/01 00:00:00.000,1954/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3226806&rc2=YJ2732E,3226806YJ2732E,3226806YJ2732E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,12,10, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3226806YJ2732E,jpeg,NotOfficial,grossFloorArea,809,m2,56.250000000000000,1220.081068250000044,68.629560089062508,9.443427468255003,23.765172536807356,9.814838961977351
5,ES.SDGC.BU.3226807YJ2732E,2020/12/22 00:00:00.000,functional,1990/01/01 00:00:00.000,1990/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3226807&rc2=YJ2732E,3226807YJ2732E,3226807YJ2732E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3226807YJ2732E,jpeg,NotOfficial,grossFloorArea,57,m2,6.250000000000000,1169.789428710000038,7.311183929437500,1.006018908690600,74.350852197922038,114.246489131388898
6,ES.SDGC.BU.3226808YJ2732E,2020/12/22 00:00:00.000,functional,1954/01/01 00:00:00.000,1954/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3226808&rc2=YJ2732E,3226808YJ2732E,3226808YJ2732E,ES.SDGC.BU,0.100000000000000,m,footPrint,1,3_industrial,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3226808YJ2732E,jpeg,NotOfficial,grossFloorArea,91,m2,31.250000000000000,1142.986572269999897,35.718330383437497,4.914842260761000,13.992040065255303,5.420214347251071
7,ES.SDGC.BU.3323201YJ2732C,2020/12/18 00:00:00.000,functional,1962/01/01 00:00:00.000,1962/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3323201&rc2=YJ2732C,3323201YJ2732C,3323201YJ2732C,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,33,32, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3323201YJ2732C,jpeg,NotOfficial,grossFloorArea,2785,m2,87.500000000000000,1143.204703189999918,100.030411529124990,13.764184626407600,93.082915999905794,305.251800013577395
8,ES.SDGC.BU.3323202YJ2732C,2020/12/18 00:00:00.000,functional,1962/01/01 00:00:00.000,1962/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3323202&rc2=YJ2732C,3323202YJ2732C,3323202YJ2732C,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,22,20, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3323202YJ2732C,jpeg,NotOfficial,grossFloorArea,1833,m2,100.000000000000000,1128.698425289999932,112.869842528999982,15.530890331990397,102.456229883789490,341.121749991333559
9,ES.SDGC.BU.3323203YJ2732C,2020/12/18 00:00:00.000,functional,1962/01/01 00:00:00.000,1962/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3323203&rc2=YJ2732C,3323203YJ2732C,3323203YJ2732C,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,23,21, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3323203YJ2732C,jpeg,NotOfficial,grossFloorArea,1858,m2,118.750000000000000,1160.283248100000037,137.783635711875007,18.959028273954001,101.300694409924617,337.795350001707277
10,ES.SDGC.BU.3323204YJ2732C,2020/12/18 00:00:00.000,functional,1962/01/01 00:00:00.000,1962/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3323204&rc2=YJ2732C,3323204YJ2732C,3323204YJ2732C,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,33,32, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3323204YJ2732C,jpeg,NotOfficial,grossFloorArea,2798,m2,118.750000000000000,1138.381058539999913,135.182750701624997,18.601146496543599,92.514813212248484,304.882687494341724
