OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.6048401YJ2764G,2020/11/04 00:00:00.000,functional,1945/01/01 00:00:00.000,1945/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6048401&rc2=YJ2764G,6048401YJ2764G,6048401YJ2764G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_3_publicServices,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6048401YJ2764G,jpeg,NotOfficial,grossFloorArea,142,m2,6.250000000000000,806.025146483999947,5.037657165525000,0.693181625976240,34.735921732839707,71.434150001346509
2,ES.SDGC.BU.6048402YJ2764G,2020/11/04 00:00:00.000,functional,1945/01/01 00:00:00.000,1945/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6048402&rc2=YJ2764G,6048402YJ2764G,6048402YJ2764G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6048402YJ2764G,jpeg,NotOfficial,grossFloorArea,196,m2,62.500000000000000,894.682867431999966,55.917679214499998,7.694272659915200,51.520236237927406,127.559675011951526
3,ES.SDGC.BU.6048403YJ2764G,2020/11/04 00:00:00.000,functional,1992/01/01 00:00:00.000,1992/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6048403&rc2=YJ2764G,6048403YJ2764G,6048403YJ2764G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6048403YJ2764G,jpeg,NotOfficial,grossFloorArea,125,m2,75.000000000000000,995.888458251999964,74.691634368899997,10.277568889160639,37.237969734635463,77.189784991365315
4,ES.SDGC.BU.6048404YJ2764G,2020/11/04 00:00:00.000,functional,1945/01/01 00:00:00.000,1945/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6048404&rc2=YJ2764G,6048404YJ2764G,6048404YJ2764G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6048404YJ2764G,jpeg,NotOfficial,grossFloorArea,135,m2,81.250000000000000,1038.581209619999981,84.384723281625000,11.611337923551600,52.582900081826409,83.732249998036764
5,ES.SDGC.BU.6048405YJ2764G,2020/11/04 00:00:00.000,functional,1945/01/01 00:00:00.000,1945/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6048405&rc2=YJ2764G,6048405YJ2764G,6048405YJ2764G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6048405YJ2764G,jpeg,NotOfficial,grossFloorArea,130,m2,56.250000000000000,1102.095024960000046,61.992845154000001,8.530215493190399,41.616215284800674,77.438649997871735
6,ES.SDGC.BU.6048406YJ2764G,2020/11/04 00:00:00.000,functional,1945/01/01 00:00:00.000,1945/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6048406&rc2=YJ2764G,6048406YJ2764G,6048406YJ2764G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6048406YJ2764G,jpeg,NotOfficial,grossFloorArea,130,m2,62.500000000000000,1138.095855710000023,71.130990981875001,9.787624359105999,53.888353641266548,80.542449992030114
7,ES.SDGC.BU.6048407YJ2764G,2020/11/04 00:00:00.000,functional,1945/01/01 00:00:00.000,1945/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6048407&rc2=YJ2764G,6048407YJ2764G,6048407YJ2764G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_3_publicServices,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6048407YJ2764G,jpeg,NotOfficial,grossFloorArea,130,m2,56.250000000000000,1209.722819009999967,68.046908569312492,9.363254619137399,36.372698849326817,76.705767245481709
8,ES.SDGC.BU.6048408YJ2764G,2020/11/04 00:00:00.000,functional,1945/01/01 00:00:00.000,1967/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6048408&rc2=YJ2764G,6048408YJ2764G,6048408YJ2764G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6048408YJ2764G,jpeg,NotOfficial,grossFloorArea,160,m2,68.750000000000000,1171.025251909999952,80.507986068812485,11.077898883068599,49.652676691007770,81.551502231149215
9,ES.SDGC.BU.6048409YJ2764G,2020/11/04 00:00:00.000,functional,1945/01/01 00:00:00.000,1945/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6048409&rc2=YJ2764G,6048409YJ2764G,6048409YJ2764G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6048409YJ2764G,jpeg,NotOfficial,grossFloorArea,159,m2,68.750000000000000,1169.119806460000063,80.376986694125009,11.059873369111601,53.601140021893613,89.816253022209494
10,ES.SDGC.BU.6048410YJ2764G,2020/11/04 00:00:00.000,functional,1945/01/01 00:00:00.000,1945/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6048410&rc2=YJ2764G,6048410YJ2764G,6048410YJ2764G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,1,1, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6048410YJ2764G,jpeg,NotOfficial,grossFloorArea,123,m2,50.000000000000000,1168.844398499999897,58.442219924999996,8.041649461679999,49.934157630775118,72.861975002297299
