OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.4800101YJ2740B,2020/10/21 00:00:00.000,functional,1982/01/01 00:00:00.000,1982/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4800101&rc2=YJ2740B,4800101YJ2740B,4800101YJ2740B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,186,168, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4800101YJ2740B,jpeg,NotOfficial,grossFloorArea,31662,m2,1637.500000000000000,1168.328643099999908,1913.138153076249864,263.247809863291991,459.778562745592694,6763.422681651868515
2,ES.SDGC.BU.4800102YJ2740B,2020/10/21 00:00:00.000,functional,1982/01/01 00:00:00.000,1982/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4800102&rc2=YJ2740B,4800102YJ2740B,4800102YJ2740B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,108,98, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4800102YJ2740B,jpeg,NotOfficial,grossFloorArea,12295,m2,925.000000000000000,1186.668008339999915,1097.667907714499961,151.039104101515193,193.447576434221901,1663.391132406779661
3,ES.SDGC.BU.4800103YJ2649H,2020/10/26 00:00:00.000,functional,1983/01/01 00:00:00.000,1983/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4800103&rc2=YJ2649H,4800103YJ2649H,4800103YJ2649H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,268,126, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4800103YJ2649H,jpeg,NotOfficial,grossFloorArea,19371,m2,1356.250000000000000,1136.719027330000017,1541.675180816312604,212.134504880324613,239.001979977763597,2623.960114867837092
4,ES.SDGC.BU.4801101YJ2740B,2020/10/21 00:00:00.000,functional,1982/01/01 00:00:00.000,1982/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4801101&rc2=YJ2740B,4801101YJ2740B,4801101YJ2740B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,192,84, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4801101YJ2740B,jpeg,NotOfficial,grossFloorArea,13439,m2,1075.000000000000000,1066.642216169999983,1146.640382382749976,157.777716615866410,208.724554403420115,2426.564299979608677
5,ES.SDGC.BU.4801701YJ2740B,2020/10/21 00:00:00.000,functional,1982/01/01 00:00:00.000,1982/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4801701&rc2=YJ2740B,4801701YJ2740B,4801701YJ2740B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,301,154, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4801701YJ2740B,jpeg,NotOfficial,grossFloorArea,23506,m2,1487.500000000000000,1187.558038279999892,1766.492581941499793,243.069379275150396,266.990030882743724,3564.679875009359876
6,ES.SDGC.BU.4803301YJ2740D,2020/12/18 00:00:00.000,functional,1973/01/01 00:00:00.000,1973/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4803301&rc2=YJ2740D,4803301YJ2740D,4803301YJ2740D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,45,35, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4803301YJ2740D,jpeg,NotOfficial,grossFloorArea,3368,m2,262.500000000000000,1166.934010819999912,306.320177840249983,42.149656470818400,86.798175435721930,469.975100011394943
7,ES.SDGC.BU.4803302YJ2740D,2020/12/18 00:00:00.000,functional,1975/01/01 00:00:00.000,1975/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4803302&rc2=YJ2740D,4803302YJ2740D,4803302YJ2740D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,45,35, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4803302YJ2740D,jpeg,NotOfficial,grossFloorArea,3348,m2,175.000000000000000,1166.074327739999944,204.063007354499973,28.079069811979195,86.608597284370191,468.860492493827962
8,ES.SDGC.BU.4803501YJ2740D,2020/12/18 00:00:00.000,functional,1976/01/01 00:00:00.000,1976/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4803501&rc2=YJ2740D,4803501YJ2740D,4803501YJ2740D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,204,100, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4803501YJ2740D,jpeg,NotOfficial,grossFloorArea,15792,m2,1050.000000000000000,1178.588553289999936,1237.517980954499990,170.282474179339204,249.330945198409211,2272.394429982071415
9,ES.SDGC.BU.4902101YJ2740D,2020/12/18 00:00:00.000,functional,1972/01/01 00:00:00.000,1972/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4902101&rc2=YJ2740D,4902101YJ2740D,4902101YJ2740D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,23,21, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4902101YJ2740D,jpeg,NotOfficial,grossFloorArea,2362,m2,162.500000000000000,1147.153188850000106,186.412393188125009,25.650345302686002,78.276581331334285,318.805442034929854
10,ES.SDGC.BU.4902102YJ2740D,2020/12/18 00:00:00.000,functional,1972/01/01 00:00:00.000,1972/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4902102&rc2=YJ2740D,4902102YJ2740D,4902102YJ2740D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,17,14, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4902102YJ2740D,jpeg,NotOfficial,grossFloorArea,1709,m2,118.750000000000000,1149.177413139999999,136.464817810375024,18.777558930707603,62.533152263263169,229.828721043273276
