OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.3551701YJ2735B,2021/07/20 00:00:00.000,functional,2007/01/01 00:00:00.000,2007/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3551701&rc2=YJ2735B,3551701YJ2735B,3551701YJ2735B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_2_retail,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3551701YJ2735B,jpeg,NotOfficial,grossFloorArea,51863,m2,1725.000000000000000,1033.530518239999992,1782.840143963999935,245.318803809446393,323.832381420738386,3892.808122866163558
2,ES.SDGC.BU.3649301YJ2734H,2020/12/18 00:00:00.000,functional,2001/01/01 00:00:00.000,2001/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3649301&rc2=YJ2734H,3649301YJ2734H,3649301YJ2734H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,141,62, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3649301YJ2734H,jpeg,NotOfficial,grossFloorArea,9924,m2,287.500000000000000,1094.123279070000081,314.560442732625006,43.283516920009198,103.568541747528201,511.348248880853930
3,ES.SDGC.BU.3649302YJ2734H,2020/12/18 00:00:00.000,functional,2001/01/01 00:00:00.000,2001/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3649302&rc2=YJ2734H,3649302YJ2734H,3649302YJ2734H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,74,29, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3649302YJ2734H,jpeg,NotOfficial,grossFloorArea,5606,m2,181.250000000000000,1123.968794200000048,203.719343948750009,28.031781727348001,67.307555777814969,282.545279867506338
4,ES.SDGC.BU.3649303YJ2734H,2020/12/18 00:00:00.000,functional,2008/01/01 00:00:00.000,2008/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3649303&rc2=YJ2734H,3649303YJ2734H,3649303YJ2734H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,146,62, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3649303YJ2734H,jpeg,NotOfficial,grossFloorArea,6693,m2,168.750000000000000,1169.109619139999950,197.287248229874990,27.146725356430800,78.174668194032265,271.056130629583720
5,ES.SDGC.BU.3649304YJ2734H,2020/12/18 00:00:00.000,functional,2002/01/01 00:00:00.000,2002/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3649304&rc2=YJ2734H,3649304YJ2734H,3649304YJ2734H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,168,76, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3649304YJ2734H,jpeg,NotOfficial,grossFloorArea,13906,m2,325.000000000000000,1144.919561530000010,372.098857497250037,51.200802791621605,151.958371995331532,771.656671244201675
6,ES.SDGC.BU.3650703YJ2734H,2020/12/18 00:00:00.000,functional,2002/01/01 00:00:00.000,2002/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3650703&rc2=YJ2734H,3650703YJ2734H,3650703YJ2734H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,170,162, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3650703YJ2734H,jpeg,NotOfficial,grossFloorArea,23017,m2,1400.000000000000000,1116.953257699999995,1563.734560780000038,215.169875563327992,539.578145009151626,2496.917825187813833
7,ES.SDGC.BU.3650704YJ2734H,2020/12/18 00:00:00.000,functional,2001/01/01 00:00:00.000,2001/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3650704&rc2=YJ2734H,3650704YJ2734H,3650704YJ2734H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,89,26, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3650704YJ2734H,jpeg,NotOfficial,grossFloorArea,4904,m2,150.000000000000000,1032.845507300000008,154.926826094999996,21.317931270671998,105.471595504706741,423.635209962826650
8,ES.SDGC.BU.3748901YJ2734H,2020/12/18 00:00:00.000,functional,2009/01/01 00:00:00.000,2009/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3748901&rc2=YJ2734H,3748901YJ2734H,3748901YJ2734H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,995,342, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3748901YJ2734H,jpeg,NotOfficial,grossFloorArea,65728,m2,1718.750000000000000,1117.863815250000016,1921.328432460937393,264.374792306625011,824.195176243742253,4852.598036433016205
9,ES.SDGC.BU.3750301YJ2735B,2020/12/18 00:00:00.000,functional,2010/01/01 00:00:00.000,2010/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3750301&rc2=YJ2735B,3750301YJ2735B,3750301YJ2735B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,141,68, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3750301YJ2735B,jpeg,NotOfficial,grossFloorArea,14094,m2,425.000000000000000,1091.019486370000095,463.683281707250046,63.802819562917605,276.454265980407115,1525.726473506271986
10,ES.SDGC.BU.3847201YJ2734F,2020/12/18 00:00:00.000,functional,2003/01/01 00:00:00.000,2004/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3847201&rc2=YJ2734F,3847201YJ2734F,3847201YJ2734F,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_2_retail,436,139, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3847201YJ2734F,jpeg,NotOfficial,grossFloorArea,65379,m2,2312.500000000000000,1136.472135140000091,2628.091812511250282,361.625433401548037,629.544527441315495,5145.113706033571361
