OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.2423601YJ2722C,2020/12/18 00:00:00.000,functional,1981/01/01 00:00:00.000,1981/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=2423601&rc2=YJ2722C,2423601YJ2722C,2423601YJ2722C,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,56,40, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=2423601YJ2722C,jpeg,NotOfficial,grossFloorArea,5445,m2,256.250000000000000,1146.034900200000038,293.671443176250023,40.409190581052002,100.666247245441355,488.982488497688905
2,ES.SDGC.BU.2523101YJ2722D,2020/12/18 00:00:00.000,functional,1969/01/01 00:00:00.000,1969/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=2523101&rc2=YJ2722D,2523101YJ2722D,2523101YJ2722D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,52,44, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=2523101YJ2722D,jpeg,NotOfficial,grossFloorArea,4551,m2,218.750000000000000,1083.936655969999947,237.111143493437510,32.626493344697003,93.855053319399346,373.220425004581273
3,ES.SDGC.BU.2523301YJ2722D,2020/12/18 00:00:00.000,functional,1970/01/01 00:00:00.000,1970/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=2523301&rc2=YJ2722D,2523301YJ2722D,2523301YJ2722D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,48,44, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=2523301YJ2722D,jpeg,NotOfficial,grossFloorArea,4899,m2,243.750000000000000,1203.232689489999984,293.287968063187520,40.356424405494600,100.524797032519359,413.401511482588148
4,ES.SDGC.BU.2523401YJ2722D,2020/12/18 00:00:00.000,functional,1971/01/01 00:00:00.000,1971/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=2523401&rc2=YJ2722D,2523401YJ2722D,2523401YJ2722D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,94,84, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=2523401YJ2722D,jpeg,NotOfficial,grossFloorArea,9762,m2,350.000000000000000,1126.306054249999988,394.207118987499996,54.242899572680003,182.364661836744574,1717.354852418189012
5,ES.SDGC.BU.2523801YJ2722C,2020/12/18 00:00:00.000,functional,1966/01/01 00:00:00.000,1966/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=2523801&rc2=YJ2722C,2523801YJ2722C,2523801YJ2722C,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,24,21, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=2523801YJ2722C,jpeg,NotOfficial,grossFloorArea,2234,m2,62.500000000000000,1153.975195309999890,72.123449706874993,9.924186679665999,67.079548466128458,280.892919009597620
6,ES.SDGC.BU.2523802YJ2722D,2020/12/18 00:00:00.000,functional,1966/01/01 00:00:00.000,1966/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=2523802&rc2=YJ2722D,2523802YJ2722D,2523802YJ2722D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,31,28, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=2523802YJ2722D,jpeg,NotOfficial,grossFloorArea,3074,m2,68.750000000000000,1166.367803399999957,80.187786483749989,11.033839420163998,87.604309669138743,409.838334157084944
7,ES.SDGC.BU.2523803YJ2722D,2020/10/20 00:00:00.000,functional,1971/01/01 00:00:00.000,1971/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=2523803&rc2=YJ2722D,2523803YJ2722D,2523803YJ2722D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,37,28, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=2523803YJ2722D,jpeg,NotOfficial,grossFloorArea,3181,m2,75.000000000000000,1162.333282470000086,87.174996185250009,11.995279475090401,71.223625551722648,308.347005496051565
8,ES.SDGC.BU.2523804YJ2722D,2020/12/18 00:00:00.000,functional,1973/01/01 00:00:00.000,1973/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=2523804&rc2=YJ2722D,2523804YJ2722D,2523804YJ2722D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,37,28, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=2523804YJ2722D,jpeg,NotOfficial,grossFloorArea,3376,m2,75.000000000000000,1110.041249590000007,83.253093719250003,11.455625695768800,71.350532693204670,310.236988003409067
9,ES.SDGC.BU.2523805YJ2722D,2020/12/18 00:00:00.000,functional,1966/01/01 00:00:00.000,1966/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=2523805&rc2=YJ2722D,2523805YJ2722D,2523805YJ2722D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,30,28, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=2523805YJ2722D,jpeg,NotOfficial,grossFloorArea,3087,m2,112.500000000000000,1116.502044679999926,125.606480026499995,17.283451651646399,88.017242173473477,438.350814977541290
10,ES.SDGC.BU.2523806YJ2722C,2020/12/18 00:00:00.000,functional,1966/01/01 00:00:00.000,1966/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=2523806&rc2=YJ2722C,2523806YJ2722C,2523806YJ2722C,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,22,20, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=2523806YJ2722C,jpeg,NotOfficial,grossFloorArea,2308,m2,56.250000000000000,994.670260958999961,55.950202178943748,7.698747819822660,66.239695243389193,269.441902622100315
