OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.4743501YJ2744D,2020/12/18 00:00:00.000,functional,1970/01/01 00:00:00.000,1970/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4743501&rc2=YJ2744D,4743501YJ2744D,4743501YJ2744D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,27,24, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4743501YJ2744D,jpeg,NotOfficial,grossFloorArea,2461,m2,137.500000000000000,1188.414439809999976,163.406985473874983,22.484801201205197,94.243874962262908,344.663343480167157
2,ES.SDGC.BU.4743502YJ2744D,2020/12/18 00:00:00.000,functional,1971/01/01 00:00:00.000,1971/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4743502&rc2=YJ2744D,4743502YJ2744D,4743502YJ2744D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,16,12, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4743502YJ2744D,jpeg,NotOfficial,grossFloorArea,1269,m2,81.250000000000000,1135.962130030000026,92.296923064937488,12.700056613735399,60.146385608708520,198.587341221417404
3,ES.SDGC.BU.4743503YJ2744D,2020/10/28 00:00:00.000,functional,2004/01/01 00:00:00.000,2004/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4743503&rc2=YJ2744D,4743503YJ2744D,4743503YJ2744D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,41,39, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4743503YJ2744D,jpeg,NotOfficial,grossFloorArea,5695,m2,387.500000000000000,1188.859765819999893,460.683159255249961,63.390002713522399,150.597789985291200,626.295765380500939
4,ES.SDGC.BU.4743506YJ2744D,2020/12/18 00:00:00.000,functional,1920/01/01 00:00:00.000,1920/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4743506&rc2=YJ2744D,4743506YJ2744D,4743506YJ2744D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,3,2, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4743506YJ2744D,jpeg,NotOfficial,grossFloorArea,425,m2,62.500000000000000,916.371282959000041,57.273205184937503,7.880793033447400,62.061783355865238,231.800719741072271
5,ES.SDGC.BU.4743508YJ2744D,2020/12/18 00:00:00.000,functional,1959/01/01 00:00:00.000,1959/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4743508&rc2=YJ2744D,4743508YJ2744D,4743508YJ2744D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,6,4, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4743508YJ2744D,jpeg,NotOfficial,grossFloorArea,754,m2,50.000000000000000,1186.759819030000017,59.337990951500004,8.164907554926401,68.226129823794437,205.304524177868188
6,ES.SDGC.BU.4743509YJ2744D,2020/12/18 00:00:00.000,functional,1959/01/01 00:00:00.000,1959/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4743509&rc2=YJ2744D,4743509YJ2744D,4743509YJ2744D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,12,11, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4743509YJ2744D,jpeg,NotOfficial,grossFloorArea,1458,m2,150.000000000000000,1195.755213420000018,179.363282013000003,24.680387604988798,91.046087091400565,338.800569916492009
7,ES.SDGC.BU.4743510YJ2744D,2020/12/18 00:00:00.000,functional,1959/01/01 00:00:00.000,1959/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4743510&rc2=YJ2744D,4743510YJ2744D,4743510YJ2744D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,17,16, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4743510YJ2744D,jpeg,NotOfficial,grossFloorArea,1086,m2,112.500000000000000,1245.805006240000012,140.153063201999998,19.285061496595201,64.910280946750433,243.631819988929522
8,ES.SDGC.BU.4743511YJ2744D,2020/12/18 00:00:00.000,functional,1970/01/01 00:00:00.000,1970/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4743511&rc2=YJ2744D,4743511YJ2744D,4743511YJ2744D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,43,16, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4743511YJ2744D,jpeg,NotOfficial,grossFloorArea,2157,m2,218.750000000000000,1104.176426479999918,241.538593292499968,33.235710437047992,151.107371169536350,887.820562616001098
9,ES.SDGC.BU.4743513YJ2744D,2020/12/18 00:00:00.000,functional,2000/01/01 00:00:00.000,2000/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4743513&rc2=YJ2744D,4743513YJ2744D,4743513YJ2744D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,18,15, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4743513YJ2744D,jpeg,NotOfficial,grossFloorArea,3301,m2,168.750000000000000,1055.242777509999996,178.072218704812485,24.502737293782197,105.869256573584664,586.886182902744849
10,ES.SDGC.BU.4744301YJ2744D,2020/12/18 00:00:00.000,functional,1953/01/01 00:00:00.000,1953/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4744301&rc2=YJ2744D,4744301YJ2744D,4744301YJ2744D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,12,12, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4744301YJ2744D,jpeg,NotOfficial,grossFloorArea,935,m2,75.000000000000000,1197.222239180000088,89.791667938499998,12.355333508337599,54.762502930807017,155.722400019437288
