OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.8723101YJ2782D,2020/12/18 00:00:00.000,functional,1979/01/01 00:00:00.000,1979/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8723101&rc2=YJ2782D,8723101YJ2782D,8723101YJ2782D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,29,25, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8723101YJ2782D,jpeg,NotOfficial,grossFloorArea,5103,m2,543.750000000000000,1167.252052750000075,634.693303682812484,87.333798586755009,143.196172271932085,1117.261150622298601
2,ES.SDGC.BU.8723102YJ2782D,2020/10/08 00:00:00.000,functional,2001/01/01 00:00:00.000,2001/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8723102&rc2=YJ2782D,8723102YJ2782D,8723102YJ2782D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,68,33, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8723102YJ2782D,jpeg,NotOfficial,grossFloorArea,4687,m2,256.250000000000000,1185.058823000000075,303.671323393750015,41.785174098980001,134.327314206840697,562.911749043308305
3,ES.SDGC.BU.8723103YJ2782D,2020/12/18 00:00:00.000,functional,1990/01/01 00:00:00.000,1990/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8723103&rc2=YJ2782D,8723103YJ2782D,8723103YJ2782D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,95,48, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8723103YJ2782D,jpeg,NotOfficial,grossFloorArea,7427,m2,525.000000000000000,1174.257667179999999,616.485275269499994,84.828373877083209,158.124857117795017,1100.528595809120588
4,ES.SDGC.BU.8723104YJ2782D,2020/10/08 00:00:00.000,functional,1987/01/01 00:00:00.000,1987/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8723104&rc2=YJ2782D,8723104YJ2782D,8723104YJ2782D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,70,45, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8723104YJ2782D,jpeg,NotOfficial,grossFloorArea,5937,m2,337.500000000000000,1208.276804609999999,407.793421555875000,56.112374806088404,106.204243837249948,511.816571996422681
5,ES.SDGC.BU.8723801YJ2782D,2020/12/18 00:00:00.000,functional,1989/01/01 00:00:00.000,1989/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8723801&rc2=YJ2782D,8723801YJ2782D,8723801YJ2782D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,57,49, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8723801YJ2782D,jpeg,NotOfficial,grossFloorArea,6528,m2,468.750000000000000,1158.010030919999963,542.817201993749904,74.691646994339976,139.214862366671014,883.697979230559895
6,ES.SDGC.BU.8723802YJ2782D,2020/12/18 00:00:00.000,functional,1979/01/01 00:00:00.000,1979/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8723802&rc2=YJ2782D,8723802YJ2782D,8723802YJ2782D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,97,48, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8723802YJ2782D,jpeg,NotOfficial,grossFloorArea,8869,m2,606.250000000000000,1119.125419700000066,678.469785693125004,93.357442511374003,193.486441222366182,1562.109986198232491
7,ES.SDGC.BU.8723803YJ2782D,2020/12/18 00:00:00.000,functional,1972/01/01 00:00:00.000,1972/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8723803&rc2=YJ2782D,8723803YJ2782D,8723803YJ2782D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,336,210, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8723803YJ2782D,jpeg,NotOfficial,grossFloorArea,25850,m2,1675.000000000000000,1156.033010449999892,1936.355292503749752,266.442488248515986,272.588627797471304,4362.235082486580723
8,ES.SDGC.BU.8723804YJ2782D,2020/10/08 00:00:00.000,functional,1971/01/01 00:00:00.000,1971/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8723804&rc2=YJ2782D,8723804YJ2782D,8723804YJ2782D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,16,14, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8723804YJ2782D,jpeg,NotOfficial,grossFloorArea,1963,m2,193.750000000000000,1119.412816199999952,216.886233138749986,29.843545679891999,79.944739789603219,362.312899130010635
9,ES.SDGC.BU.8723805YJ2782D,2020/12/18 00:00:00.000,functional,1971/01/01 00:00:00.000,1971/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8723805&rc2=YJ2782D,8723805YJ2782D,8723805YJ2782D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,17,14, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8723805YJ2782D,jpeg,NotOfficial,grossFloorArea,1967,m2,187.500000000000000,1176.233959959999993,220.543867492499999,30.346836166967996,79.868314910327854,354.584407128213854
10,ES.SDGC.BU.8723806YJ2782D,2020/12/18 00:00:00.000,functional,1970/01/01 00:00:00.000,1970/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8723806&rc2=YJ2782D,8723806YJ2782D,8723806YJ2782D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,16,14, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8723806YJ2782D,jpeg,NotOfficial,grossFloorArea,1981,m2,175.000000000000000,1149.996760779999931,201.249433136499988,27.691921999582402,79.956535381444240,354.272918737313148
