OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.6009001YJ2750H,2020/12/18 00:00:00.000,functional,1989/01/01 00:00:00.000,1989/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6009001&rc2=YJ2750H,6009001YJ2750H,6009001YJ2750H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,44,28, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6009001YJ2750H,jpeg,NotOfficial,grossFloorArea,3765,m2,268.750000000000000,1114.162643079999953,299.431210327750023,41.201734541098403,91.519940766952814,488.181702738271497
2,ES.SDGC.BU.6009002YJ2750H,2020/12/18 00:00:00.000,functional,1971/01/01 00:00:00.000,1971/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6009002&rc2=YJ2750H,6009002YJ2750H,6009002YJ2750H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,15,14, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6009002YJ2750H,jpeg,NotOfficial,grossFloorArea,1698,m2,81.250000000000000,1140.630460300000095,92.676224899375015,12.752248546154002,75.598648154016814,276.634117500047580
3,ES.SDGC.BU.6009003YJ2760G,2020/12/18 00:00:00.000,functional,1971/01/01 00:00:00.000,1971/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6009003&rc2=YJ2760G,6009003YJ2760G,6009003YJ2760G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,30,28, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6009003YJ2760G,jpeg,NotOfficial,grossFloorArea,3945,m2,243.750000000000000,1141.041087620000098,278.128765107375045,38.270518078774806,130.732341265416295,778.138097503031531
4,ES.SDGC.BU.6009004YJ2760G,2020/12/18 00:00:00.000,functional,1986/01/01 00:00:00.000,1986/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6009004&rc2=YJ2760G,6009004YJ2760G,6009004YJ2760G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,17,11, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6009004YJ2760G,jpeg,NotOfficial,grossFloorArea,1840,m2,87.500000000000000,1045.107992989999957,91.446949386624993,12.583100235599600,73.288137595138750,303.821049994965335
5,ES.SDGC.BU.6009005YJ2760G,2020/12/18 00:00:00.000,functional,1969/01/01 00:00:00.000,1969/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6009005&rc2=YJ2760G,6009005YJ2760G,6009005YJ2760G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,37,30, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6009005YJ2760G,jpeg,NotOfficial,grossFloorArea,2533,m2,100.000000000000000,1056.232536320000008,105.623253632000001,14.533759699763200,74.554881274590613,324.528062493484470
6,ES.SDGC.BU.6009006YJ2760G,2020/12/18 00:00:00.000,functional,1968/01/01 00:00:00.000,1968/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6009006&rc2=YJ2760G,6009006YJ2760G,6009006YJ2760G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,15,14, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6009006YJ2760G,jpeg,NotOfficial,grossFloorArea,1726,m2,137.500000000000000,1107.963392780000049,152.344966507250007,20.962667391397598,69.819530981768949,265.298299986222560
7,ES.SDGC.BU.6009007YJ2760G,2020/12/18 00:00:00.000,functional,1985/01/01 00:00:00.000,1985/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6009007&rc2=YJ2760G,6009007YJ2760G,6009007YJ2760G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,38,18, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6009007YJ2760G,jpeg,NotOfficial,grossFloorArea,2052,m2,168.750000000000000,1148.794650609999962,193.859097290437489,26.675011787164198,80.839198833122239,386.406902505593450
8,ES.SDGC.BU.6009008YJ2760G,2020/12/18 00:00:00.000,functional,1964/01/01 00:00:00.000,1964/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6009008&rc2=YJ2760G,6009008YJ2760G,6009008YJ2760G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,14,12, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6009008YJ2760G,jpeg,NotOfficial,grossFloorArea,1494,m2,87.500000000000000,1034.329450330000100,90.503826903875009,12.453326581973201,80.878053025622606,270.382650004822210
9,ES.SDGC.BU.6009009YJ2760G,2020/12/18 00:00:00.000,functional,1966/01/01 00:00:00.000,1966/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6009009&rc2=YJ2760G,6009009YJ2760G,6009009YJ2760G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,34,33, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6009009YJ2760G,jpeg,NotOfficial,grossFloorArea,3138,m2,175.000000000000000,1163.574397500000032,203.625519562500017,28.018871491800006,79.356684955423503,387.149349994920726
10,ES.SDGC.BU.6009010YJ2750H,2020/12/18 00:00:00.000,functional,1965/01/01 00:00:00.000,1965/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6009010&rc2=YJ2750H,6009010YJ2750H,6009010YJ2750H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,48,42, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6009010YJ2750H,jpeg,NotOfficial,grossFloorArea,4519,m2,225.000000000000000,1170.099700929999926,263.272432709249983,36.226286740792794,120.988686570191177,702.227702498053759
11,ES.SDGC.BU.6009011YJ2750H,2020/12/18 00:00:00.000,functional,1965/01/01 00:00:00.000,1965/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6009011&rc2=YJ2750H,6009011YJ2750H,6009011YJ2750H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,19,18, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6009011YJ2750H,jpeg,NotOfficial,grossFloorArea,2253,m2,81.250000000000000,1171.085608849999971,95.150705719062486,13.092737106942998,72.562601208870504,282.785052497893332
12,ES.SDGC.BU.6009012YJ2750H,2020/12/18 00:00:00.000,functional,1993/01/01 00:00:00.000,1993/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6009012&rc2=YJ2750H,6009012YJ2750H,6009012YJ2750H,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,18,8, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6009012YJ2750H,jpeg,NotOfficial,grossFloorArea,1464,m2,75.000000000000000,1066.398595169999908,79.979894637749993,11.005233502154399,54.310502381504108,173.553707507608010
13,ES.SDGC.BU.6010001YJ2761A,2020/10/26 00:00:00.000,functional,1962/01/01 00:00:00.000,1962/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6010001&rc2=YJ2761A,6010001YJ2761A,6010001YJ2761A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,35,32, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6010001YJ2761A,jpeg,NotOfficial,grossFloorArea,2849,m2,62.500000000000000,1052.560803220000025,65.785050201250002,9.052022907692001,80.935636598334938,375.282126499522917
14,ES.SDGC.BU.6010002YJ2761A,2020/12/18 00:00:00.000,functional,1954/01/01 00:00:00.000,1954/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6010002&rc2=YJ2761A,6010002YJ2761A,6010002YJ2761A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,19,16, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6010002YJ2761A,jpeg,NotOfficial,grossFloorArea,1766,m2,150.000000000000000,963.721705119000035,144.558255767850000,19.891215993656161,125.607323957391074,598.915142491686424
15,ES.SDGC.BU.6010003YJ2761A,2020/12/18 00:00:00.000,functional,1965/01/01 00:00:00.000,1965/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6010003&rc2=YJ2761A,6010003YJ2761A,6010003YJ2761A,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,22,20, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6010003YJ2761A,jpeg,NotOfficial,grossFloorArea,2055,m2,56.250000000000000,1080.151590980000037,60.758526992625001,8.360373314185201,92.993238503132943,348.300834000853513
