OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.7622801YJ2772D,2020/12/18 00:00:00.000,functional,2004/01/01 00:00:00.000,2004/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7622801&rc2=YJ2772D,7622801YJ2772D,7622801YJ2772D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_2_retail,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7622801YJ2772D,jpeg,NotOfficial,grossFloorArea,11997,m2,843.750000000000000,1067.061258050000106,900.332936479687532,123.885812059605016,184.949628994085828,1665.156138590169348
2,ES.SDGC.BU.7622802YJ2772D,2020/12/18 00:00:00.000,functional,1964/01/01 00:00:00.000,1964/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7622802&rc2=YJ2772D,7622802YJ2772D,7622802YJ2772D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,12,10, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7622802YJ2772D,jpeg,NotOfficial,grossFloorArea,1081,m2,87.500000000000000,1092.888157439999986,95.627713776000007,13.158373415577602,67.017149402915209,259.972584759945221
3,ES.SDGC.BU.7622803YJ2772D,2020/12/18 00:00:00.000,functional,1963/01/01 00:00:00.000,1963/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7622803&rc2=YJ2772D,7622803YJ2772D,7622803YJ2772D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,12,12, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7622803YJ2772D,jpeg,NotOfficial,grossFloorArea,957,m2,106.250000000000000,1122.840996240000095,119.301855850500004,16.415935365028801,71.568528393926613,168.604550019098923
4,ES.SDGC.BU.7622804YJ2772D,2020/12/18 00:00:00.000,functional,1975/01/01 00:00:00.000,1975/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7622804&rc2=YJ2772D,7622804YJ2772D,7622804YJ2772D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,17,15, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7622804YJ2772D,jpeg,NotOfficial,grossFloorArea,1648,m2,150.000000000000000,1125.310587570000052,168.796588135500002,23.226410527444799,70.446402907531080,296.878875514473009
5,ES.SDGC.BU.7622805YJ2772D,2020/12/18 00:00:00.000,functional,1950/01/01 00:00:00.000,1950/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7622805&rc2=YJ2772D,7622805YJ2772D,7622805YJ2772D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,13,12, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7622805YJ2772D,jpeg,NotOfficial,grossFloorArea,1237,m2,87.500000000000000,1109.625087189999931,97.092195129125002,13.359886049767601,78.320138134619441,208.070167320562035
6,ES.SDGC.BU.7622806YJ2772D,2020/12/18 00:00:00.000,functional,1950/01/01 00:00:00.000,1950/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7622806&rc2=YJ2772D,7622806YJ2772D,7622806YJ2772D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,11,10, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7622806YJ2772D,jpeg,NotOfficial,grossFloorArea,1122,m2,81.250000000000000,1064.550288270000010,86.494710921937497,11.901672222858600,76.086215393437911,221.355330949778022
7,ES.SDGC.BU.7622807YJ2772D,2020/12/18 00:00:00.000,functional,1950/01/01 00:00:00.000,1950/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7622807&rc2=YJ2772D,7622807YJ2772D,7622807YJ2772D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,11,9, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7622807YJ2772D,jpeg,NotOfficial,grossFloorArea,1130,m2,137.500000000000000,1104.855238480000025,151.917595290999998,20.903861112041600,75.939950720357615,221.216333891399984
8,ES.SDGC.BU.7622808YJ2772D,2020/12/18 00:00:00.000,functional,1950/01/01 00:00:00.000,1950/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7622808&rc2=YJ2772D,7622808YJ2772D,7622808YJ2772D,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,13,10, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7622808YJ2772D,jpeg,NotOfficial,grossFloorArea,1320,m2,131.250000000000000,1126.393046059999961,147.839087295375009,20.342658411843601,68.719465309134989,227.627186331853409
9,ES.SDGC.BU.7622809YJ2772B,2020/12/18 00:00:00.000,functional,1950/01/01 00:00:00.000,1950/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7622809&rc2=YJ2772B,7622809YJ2772B,7622809YJ2772B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,11,9, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7622809YJ2772B,jpeg,NotOfficial,grossFloorArea,1141,m2,137.500000000000000,1054.858207009999887,145.043003463874982,19.957917276629196,76.260484065578297,222.839570714749669
10,ES.SDGC.BU.7622810YJ2772B,2020/12/18 00:00:00.000,functional,1950/01/01 00:00:00.000,1950/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7622810&rc2=YJ2772B,7622810YJ2772B,7622810YJ2772B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,11,11, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7622810YJ2772B,jpeg,NotOfficial,grossFloorArea,1141,m2,131.250000000000000,1121.588809059999903,147.208531189124983,20.255893891623597,76.054225243364883,223.274439623927350
