OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.001900100YJ27B,2005/11/14 00:00:00.000,functional,1930/01/01 00:00:00.000,1930/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0019001&rc2=00YJ27B,001900100YJ27B,001900100YJ27B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_3_publicServices,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=001900100YJ27B,jpeg,NotOfficial,grossFloorArea,2428,m2,912.500000000000000,1201.068860619999896,1095.975335315750044,150.806206139447198,528.044989595782681,1038.488890145796859
2,ES.SDGC.BU.002000200YJ27B,2006/01/23 00:00:00.000,functional,1935/01/01 00:00:00.000,1935/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=0020002&rc2=00YJ27B,002000200YJ27B,002000200YJ27B,ES.SDGC.BU,0.100000000000000,m,footPrint,1,3_industrial,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=002000200YJ27B,jpeg,NotOfficial,grossFloorArea,2370,m2,950.000000000000000,1095.938279799999918,1041.141365809999797,143.261051935455981,159.186992791193006,612.449504900054421
3,ES.SDGC.BU.03041A3YJ3700G,2007/12/04 00:00:00.000,functional,2003/01/01 00:00:00.000,2003/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=03041A3&rc2=YJ3700G,03041A3YJ3700G,03041A3YJ3700G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_3_publicServices,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=03041A3YJ3700G,jpeg,NotOfficial,grossFloorArea,1,m2,512.500000000000000,1197.910836569999901,613.929303742124944,84.476672194916389,139.451408424535003,879.549304502941141
4,ES.SDGC.BU.03041A4YJ3700G,2008/01/29 00:00:00.000,functional,2003/01/01 00:00:00.000,2003/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=03041A4&rc2=YJ3700G,03041A4YJ3700G,03041A4YJ3700G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_3_publicServices,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=03041A4YJ3700G,jpeg,NotOfficial,grossFloorArea,1,m2,456.250000000000000,1227.588465860000042,560.087237548625012,77.068003886690803,113.028426081640049,741.588611022051623
5,ES.SDGC.BU.03041A7YJ3700G,2007/12/04 00:00:00.000,functional,2003/01/01 00:00:00.000,2003/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=03041A7&rc2=YJ3700G,03041A7YJ3700G,03041A7YJ3700G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_3_publicServices,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=03041A7YJ3700G,jpeg,NotOfficial,grossFloorArea,350,m2,18.750000000000000,1213.630411780000031,22.755570220875001,3.131166462392400,28.711692225328694,45.580430002811063
6,ES.SDGC.BU.03041B1YJ3700G,2008/01/24 00:00:00.000,functional,2000/01/01 00:00:00.000,2000/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=03041B1&rc2=YJ3700G,03041B1YJ3700G,03041B1YJ3700G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_3_publicServices,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=03041B1YJ3700G,jpeg,NotOfficial,grossFloorArea,460,m2,312.500000000000000,1202.905224610000005,375.907882690625001,51.724924658230002,90.434623203600012,459.647863380031367
7,ES.SDGC.BU.03041B2YJ3700G,2007/12/04 00:00:00.000,functional,2000/01/01 00:00:00.000,2000/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=03041B2&rc2=YJ3700G,03041B2YJ3700G,03041B2YJ3700G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_3_publicServices,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=03041B2YJ3700G,jpeg,NotOfficial,grossFloorArea,79,m2,31.250000000000000,1196.964575199999899,37.405142974999997,5.146947673360000,36.258264282995633,78.634070474436925
8,ES.SDGC.BU.03041B7YJ3700G,2015/08/14 00:00:00.000,functional,1970/01/01 00:00:00.000,2008/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=03041B7&rc2=YJ3700G,03041B7YJ3700G,03041B7YJ3700G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_3_publicServices,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=03041B7YJ3700G,jpeg,NotOfficial,grossFloorArea,44790,m2,2068.750000000000000,1181.603403699999944,2444.442041404374777,336.355224897241953,584.521611312932578,2909.099139897003170
9,ES.SDGC.BU.03041B9YJ3700G,2015/09/17 00:00:00.000,functional,2005/01/01 00:00:00.000,2009/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=03041B9&rc2=YJ3700G,03041B9YJ3700G,03041B9YJ3700G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_3_publicServices,2,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=03041B9YJ3700G,jpeg,NotOfficial,grossFloorArea,17205,m2,4668.750000000000000,1155.212488789999952,5393.398307038311941,742.131607048471778,1133.611658903573925,6545.788950808617301
10,ES.SDGC.BU.03041C2YJ3700G,2014/09/08 00:00:00.000,functional,1980/01/01 00:00:00.000,1980/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=03041C2&rc2=YJ3700G,03041C2YJ3700G,03041C2YJ3700G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,4_3_publicServices,1,0, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=03041C2YJ3700G,jpeg,NotOfficial,grossFloorArea,2295,m2,1781.250000000000000,1220.625261700000010,2174.238747403124762,299.175251642669934,194.032446044118615,2293.124051937019885
