OID_,gml_id,beginLifes,conditionO,beginning,end,endLifespa,informatio,reference,localId,namespace,horizontal,horizont_1,horizont_2,referenceG,currentUse,numberOfBu,numberOfDw,numberOfFl,documentLi,format,sourceStat,officialAr,value,value_uom,AREA,MEAN,Usable_SR_MWh,Elec_Prod_MWh,Shape_Length,Shape_Area
1,ES.SDGC.BU.5149501YJ2754G,2020/12/18 00:00:00.000,functional,2003/01/01 00:00:00.000,2003/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5149501&rc2=YJ2754G,5149501YJ2754G,5149501YJ2754G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,77,21, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5149501YJ2754G,jpeg,NotOfficial,grossFloorArea,4730,m2,268.750000000000000,1148.647157180000022,308.698923492125004,42.476971872516401,131.884929014259825,719.458647935626459
2,ES.SDGC.BU.5149502YJ2754G,2020/12/18 00:00:00.000,functional,1975/01/01 00:00:00.000,1975/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5149502&rc2=YJ2754G,5149502YJ2754G,5149502YJ2754G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,109,72, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5149502YJ2754G,jpeg,NotOfficial,grossFloorArea,8345,m2,593.750000000000000,1123.732031250000091,667.215893554687455,91.808906953125003,165.623326072724780,1459.193528787342530
3,ES.SDGC.BU.5149503YJ2754G,2020/12/18 00:00:00.000,functional,1980/01/01 00:00:00.000,1980/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5149503&rc2=YJ2754G,5149503YJ2754G,5149503YJ2754G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,93,49, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5149503YJ2754G,jpeg,NotOfficial,grossFloorArea,6751,m2,443.750000000000000,1175.574216170000000,521.661058425437432,71.780561639340192,143.700452969809533,897.675315453522785
4,ES.SDGC.BU.5149504YJ2754G,2020/12/18 00:00:00.000,functional,2004/01/01 00:00:00.000,2004/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5149504&rc2=YJ2754G,5149504YJ2754G,5149504YJ2754G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,68,19, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5149504YJ2754G,jpeg,NotOfficial,grossFloorArea,4024,m2,181.250000000000000,1095.162970180000002,198.498288345125019,27.313364476289202,128.141662481008638,649.658892433562187
5,ES.SDGC.BU.5247401YJ2754G,2020/12/18 00:00:00.000,functional,1994/01/01 00:00:00.000,1994/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5247401&rc2=YJ2754G,5247401YJ2754G,5247401YJ2754G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,69,24, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5247401YJ2754G,jpeg,NotOfficial,grossFloorArea,4235,m2,268.750000000000000,1212.291958119999890,325.803463744749934,44.830556611277594,117.105552756460298,807.220999998483876
6,ES.SDGC.BU.5247402YJ2754G,2020/12/18 00:00:00.000,functional,1969/01/01 00:00:00.000,1969/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5247402&rc2=YJ2754G,5247402YJ2754G,5247402YJ2754G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,12,10, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5247402YJ2754G,jpeg,NotOfficial,grossFloorArea,1203,m2,125.000000000000000,1031.626940919999925,128.953367614999991,17.743983383823998,70.195002195032203,228.043999996957382
7,ES.SDGC.BU.5247403YJ2754G,2020/12/18 00:00:00.000,functional,1999/01/01 00:00:00.000,1999/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5247403&rc2=YJ2754G,5247403YJ2754G,5247403YJ2754G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,14,12, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5247403YJ2754G,jpeg,NotOfficial,grossFloorArea,1536,m2,87.500000000000000,1144.808803010000020,100.170770263375005,13.783497988240400,64.474549643771880,229.355627495571696
8,ES.SDGC.BU.5247404YJ2754G,2020/12/18 00:00:00.000,functional,1969/01/01 00:00:00.000,1969/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5247404&rc2=YJ2754G,5247404YJ2754G,5247404YJ2754G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,10,8, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5247404YJ2754G,jpeg,NotOfficial,grossFloorArea,831,m2,37.500000000000000,1036.839304609999999,38.881473922874996,5.350090811787600,62.143636653942828,229.697062515704658
9,ES.SDGC.BU.5247405YJ2754G,2020/12/18 00:00:00.000,functional,1969/01/01 00:00:00.000,1969/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5247405&rc2=YJ2754G,5247405YJ2754G,5247405YJ2754G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,22,20, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5247405YJ2754G,jpeg,NotOfficial,grossFloorArea,1916,m2,125.000000000000000,1141.894018550000055,142.736752318750007,19.640577119060001,69.327246033286286,282.950200008708237
10,ES.SDGC.BU.5247406YJ2754G,2020/12/18 00:00:00.000,functional,1969/01/01 00:00:00.000,1969/01/01 00:00:00.000, ,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=5247406&rc2=YJ2754G,5247406YJ2754G,5247406YJ2754G,ES.SDGC.BU,0.100000000000000,m,footPrint,1,1_residential,114,72, ,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=5247406YJ2754G,jpeg,NotOfficial,grossFloorArea,7219,m2,731.250000000000000,1128.106966459999967,824.928219223874976,113.510122965205198,136.716742496847388,1160.731285112704199
